caso,nodo_u,nodo_v,dist_km,SKR_bits_pulso,viable_QKD
España,Esquivias,Aranjuez,16.297690589304782,0.00890227109876111,True
España,Esquivias,Móstoles,25.632752470797136,0.005777700789065296,True
España,Esquivias,Campo Real,42.05352489503285,0.0027050079573386248,True
España,Esquivias,Chinchón,30.399048012505627,0.004634728743878226,True
España,Esquivias,Pozuelo de Alarcón,36.99348340743015,0.0034172147595460103,True
España,Esquivias,Villanueva de la Cañada,43.01536631824589,0.0025874843758650007,True
España,Esquivias,Tielmes,41.741202486245996,0.002744307248985501,True
España,Esquivias,Torrejón de la Calzada,11.105536407811355,0.01132724397161529,True
España,Esquivias,Ciempozuelos,14.281939906164997,0.00977459258152135,True
España,Esquivias,Mejorada del Campo,40.425614231160964,0.002916221095194294,True
España,Esquivias,Getafe,22.558256986197154,0.006661116870508726,True
España,Esquivias,Villanueva de Perales,38.975172768229,0.0031182833205437013,True
España,Gerindote,Portillo de Toledo,12.51655522995685,0.010609003029189283,True
España,Gerindote,Carpio de Tajo (El),15.632763391457482,0.009181000914254138,True
España,Gerindote,Carranque,40.989901822482956,0.002841200390251607,True
España,Gerindote,Casar de Escalona (El),20.801928237359455,0.007225422851824984,True
España,Gerindote,Valmojado,32.028400512467464,0.00429846795517697,True
España,Gerindote,Castillo de Bayuela,35.801093511345016,0.003610748130625118,True
España,Gerindote,Cebolla,22.792579660051757,0.0065892545209344875,True
España,Gerindote,Lominchar,31.6995187343669,0.004364311452577805,True
España,Gerindote,Cuerva,34.550302155320104,0.0038255755300076735,True
España,Gerindote,Polán,22.847367540962544,0.006572564734667441,True
España,Gerindote,Navahermosa,39.452806224136296,0.0030502410887604716,True
España,Gerindote,Navalucillos (Los),44.22915324740838,0.0024464431718921507,True
España,Gerindote,Cadalso de los Vidrios,39.05128509689196,0.0031073396321330575,True
España,Portillo de Toledo,Carpio de Tajo (El),27.45615898452221,0.0053103571839052096,True
España,Portillo de Toledo,Carranque,30.276865358201732,0.004660982990901255,True
España,Portillo de Toledo,Casar de Escalona (El),25.150922722268326,0.00590794792295603,True
España,Portillo de Toledo,Valmojado,19.563480315709675,0.00765198683693512,True
España,Portillo de Toledo,Castillo de Bayuela,39.012409194941554,0.0031129245263241748,True
España,Portillo de Toledo,Cebolla,31.718591856097248,0.004360465459837245,True
España,Portillo de Toledo,Lominchar,22.463954114654783,0.00669025945920202,True
España,Portillo de Toledo,Cuerva,44.48926184940841,0.0024172345639477105,True
España,Portillo de Toledo,Polán,30.993281857959136,0.0045091407426510015,True
España,Portillo de Toledo,Adrada (La),43.28092101520579,0.002555947324845446,True
España,Portillo de Toledo,Móstoles,42.20740863493407,0.0026858525795651613,True
España,Portillo de Toledo,Navas del Rey,35.75236002169264,0.003618887411668315,True
España,Portillo de Toledo,Cadalso de los Vidrios,32.046657271118335,0.004294842193876544,True
España,Portillo de Toledo,Torrejón de la Calzada,39.64943270526378,0.003022664189665936,True
España,Portillo de Toledo,Villanueva de Perales,33.31229151513297,0.004050820885646199,True
España,Carpio de Tajo (El),Casar de Escalona (El),18.654408457345966,0.007981132455623687,True
España,Carpio de Tajo (El),Castillo de Bayuela,30.817010808590535,0.00454603439828747,True
España,Carpio de Tajo (El),Cebolla,11.866345107273935,0.010934092205189386,True
España,Carpio de Tajo (El),Cuerva,32.41765375322108,0.004221823550282681,True
España,Carpio de Tajo (El),Polán,26.794239993383453,0.005475453281830302,True
España,Carpio de Tajo (El),Mejorada,38.88580755421257,0.003131181834451202,True
España,Carpio de Tajo (El),Navahermosa,28.033598238537625,0.005170416338430161,True
España,Carpio de Tajo (El),Navalucillos (Los),29.387382055796895,0.004856662098742023,True
España,Carranque,Valmojado,16.58246174727396,0.008785516986572307,True
España,Carranque,Lominchar,10.522232449881715,0.011638291515525577,True
España,Carranque,Yepes,38.024514706039405,0.0032582689171455808,True
España,Carranque,Noblejas,44.55290493451557,0.0024101411421724806,True
España,Carranque,Aranjuez,29.59247507816115,0.004810824687367468,True
España,Carranque,Móstoles,17.283011160538244,0.008504809235528706,True
España,Carranque,Navas del Rey,38.1125805514726,0.0032450407861352214,True
España,Carranque,Chinchón,41.383362384378465,0.002790037182100041,True
España,Carranque,Pozuelo de Alarcón,30.451429489280585,0.004623518636168166,True
España,Carranque,Villanueva de la Cañada,32.05648003522051,0.004292892678444194,True
España,Carranque,Torrejón de la Calzada,9.372876973181175,0.012276613466897408,True
España,Carranque,Ciempozuelos,24.049170854122263,0.006216956022922004,True
España,Carranque,Mejorada del Campo,43.2147818713001,0.002563765787717043,True
España,Carranque,Fresnedillas de la Oliva,42.05348881280917,0.00270501246483825,True
España,Carranque,Getafe,20.751819505044423,0.0072422089558330256,True
España,Carranque,Villanueva de Perales,26.014424254718435,0.005676576957207698,True
España,Casar de Escalona (El),Valmojado,40.77880091435329,0.0028690368045291206,True
España,Casar de Escalona (El),Castillo de Bayuela,15.001838223306509,0.009453593675673437,True
España,Casar de Escalona (El),Cebolla,11.65064613859073,0.01104413832580888,True
España,Casar de Escalona (El),Polán,41.71402319781162,0.0027477541168008626,True
España,Casar de Escalona (El),Mejorada,30.758723039011265,0.004558300547066933,True
España,Casar de Escalona (El),Navalucillos (Los),43.520397591677316,0.0025278373649257955,True
España,Casar de Escalona (El),Adrada (La),29.636252286581286,0.004801097003391628,True
España,Casar de Escalona (El),Navaluenga,43.40850615131777,0.0025409325509568623,True
España,Casar de Escalona (El),Navas del Rey,44.195134117058856,0.0024502893435493014,True
España,Casar de Escalona (El),Cadalso de los Vidrios,29.078516573911624,0.004926520199198953,True
España,Valmojado,Lominchar,16.52948429271215,0.008807120126820518,True
España,Valmojado,Cebreros,42.19152494573215,0.0026878234722341908,True
España,Valmojado,Móstoles,23.191095197838894,0.006468820902154937,True
España,Valmojado,Navas del Rey,24.212965661610742,0.006170009600397692,True
España,Valmojado,Pozuelo de Alarcón,34.823414251286586,0.00377760015134897,True
España,Valmojado,Villanueva de la Cañada,27.898201242460953,0.005202893704854019,True
España,Valmojado,Cadalso de los Vidrios,31.80400915936733,0.004343283162389394,True
España,Valmojado,Torrejón de la Calzada,24.798288803683405,0.006005135473437884,True
España,Valmojado,Ciempozuelos,40.453610076126026,0.002912452775757265,True
España,Valmojado,Galapagar,42.110272638823844,0.0026979281567636564,True
España,Valmojado,San Lorenzo de El Escorial,43.32832342243821,0.0025503584624381437,True
España,Valmojado,Fresnedillas de la Oliva,32.098708855048635,0.004284521662209384,True
España,Valmojado,Getafe,32.38601381828121,0.004228002000427649,True
España,Valmojado,Villanueva de Perales,15.86967939916618,0.009080695543283982,True
España,Castillo de Bayuela,Cebolla,19.684388602162223,0.007609250309248738,True
España,Castillo de Bayuela,Mejorada,19.569155809659726,0.007649975377479264,True
España,Castillo de Bayuela,Navalcán,34.81074141312672,0.0037798128871794094,True
España,Castillo de Bayuela,Adrada (La),22.44972373384905,0.006694668206764853,True
España,Castillo de Bayuela,Mombeltrán,33.3211474301657,0.0040491633279614025,True
España,Castillo de Bayuela,Navaluenga,34.50353615806621,0.003833851550518359,True
España,Castillo de Bayuela,Cebreros,43.571356356076635,0.002521895829092906,True
España,Castillo de Bayuela,Cadalso de los Vidrios,30.23056444374966,0.0046709709186696455,True
España,Cebolla,Cuerva,43.968043162465364,0.0024761195472031376,True
España,Cebolla,Polán,38.52302540479826,0.0031840950675668445,True
España,Cebolla,Mejorada,27.510806221070858,0.005296952346719,True
España,Cebolla,Navahermosa,35.74962328135198,0.003619345036386571,True
España,Cebolla,Navalucillos (Los),31.957123210860217,0.004312652909902313,True
España,Cebolla,Adrada (La),39.4739180280842,0.003047268120307388,True
España,Cebolla,Cadalso de los Vidrios,40.68401166391256,0.002881624688486128,True
España,Lominchar,Polán,37.56121280259758,0.003328754998527527,True
España,Lominchar,Yepes,36.0208448009798,0.003574273350454231,True
España,Lominchar,Aranjuez,31.63733434689335,0.004376874238234977,True
España,Lominchar,Móstoles,27.307819577176314,0.005346916345516691,True
España,Lominchar,Navas del Rey,40.696872989391714,0.0028799134844879415,True
España,Lominchar,Pozuelo de Alarcón,40.58005620376902,0.002895493425594297,True
España,Lominchar,Villanueva de la Cañada,39.83308234842318,0.002997132849749094,True
España,Lominchar,Torrejón de la Calzada,18.95651296785872,0.007870200561993498,True
España,Lominchar,Ciempozuelos,30.659069787900226,0.004579348626318817,True
España,Lominchar,Getafe,31.142837204160223,0.004478074228631121,True
España,Lominchar,Villanueva de Perales,30.77961902703109,0.004553899358300555,True
España,Consuegra,Lillo,38.82471266913837,0.0031400306960939857,True
España,Consuegra,Guardia (La),37.817516033661136,0.0032895747115217065,True
España,Consuegra,Orgaz,30.989158178073925,0.004510000392455368,True
España,Consuegra,Villa de Don Fadrique (La),37.66798786379183,0.003312376132651728,True
España,Lillo,Guardia (La),16.312569080443186,0.008896132558263884,True
España,Lillo,Yepes,33.732286833786894,0.003972954353047949,True
España,Lillo,Quintanar de la Orden,26.772575616577594,0.0054809430115371205,True
España,Lillo,Noblejas,30.995278431803857,0.004508724582593525,True
España,Lillo,Aranjuez,42.89269999997319,0.002602183359309689,True
España,Lillo,Villa de Don Fadrique (La),13.712019523467937,0.010036481340367692,True
España,Lillo,Santa Cruz de la Zarza,30.88209831340192,0.00453237641787687,True
España,Cuerva,Polán,14.38310273104909,0.009728830474335157,True
España,Cuerva,Orgaz,28.858032618281914,0.004977004240412466,True
España,Cuerva,Navahermosa,22.36002916562055,0.006722523934100523,True
España,Cuerva,Navalucillos (Los),36.9058711315057,0.0034310741229446047,True
España,Guardia (La),Yepes,17.967657662432753,0.00823918979216554,True
España,Guardia (La),Quintanar de la Orden,43.01567544704159,0.0025874474384596758,True
España,Guardia (La),Orgaz,37.309184541900265,0.003367737608764704,True
España,Guardia (La),Noblejas,21.892904708033942,0.006869488256901784,True
España,Guardia (La),Aranjuez,29.449921389455838,0.004842638593623449,True
España,Guardia (La),Villa de Don Fadrique (La),28.95642066541242,0.0049544126015008405,True
España,Guardia (La),Santa Cruz de la Zarza,33.2143084926072,0.004069205780882919,True
España,Guardia (La),Chinchón,39.77752555317697,0.0030048335976821825,True
España,Guardia (La),Ciempozuelos,43.270997089052955,0.0025571189316606464,True
España,Polán,Orgaz,29.63577256901859,0.004801203493904182,True
España,Polán,Navahermosa,30.91712106730242,0.004525044268722439,True
España,Polán,Navalucillos (Los),42.786317449866786,0.0026149987401286718,True
España,Yepes,Orgaz,35.63890816678258,0.003637906996483333,True
España,Yepes,Noblejas,17.800639121287258,0.008303207837730588,True
España,Yepes,Aranjuez,14.485991675340301,0.009682508729472735,True
España,Yepes,Santa Cruz de la Zarza,38.3133823853684,0.0032150797067181476,True
España,Yepes,Chinchón,31.732878593616043,0.004357586842017777,True
España,Yepes,Torrejón de la Calzada,36.48500068053314,0.0034984406183642845,True
España,Yepes,Ciempozuelos,28.547759451097704,0.00504892750694789,True
España,Lagartera,Mejorada,29.57350898594318,0.004815045256614317,True
España,Lagartera,Navalcán,20.446140244759274,0.007345461626317981,True
España,Lagartera,Mombeltrán,42.33675198201412,0.002669857061723287,True
España,Lagartera,Madrigal de la Vera,30.49895617482571,0.004613371027376822,True
España,Lagartera,Casatejada,41.19602448246076,0.0028142813782598267,True
España,Lagartera,Castañar de Ibor,35.99475326419185,0.003578584690221136,True
España,Lagartera,Navalmoral de la Mata,30.726044014428293,0.004565192074982297,True
España,Lagartera,Rosalejo,24.050603062009678,0.006216543976986943,True
España,Mejorada,Navalcán,19.101159917685436,0.007817636679695403,True
España,Mejorada,Navalucillos (Los),43.3901448841931,0.0025430879336820708,True
España,Mejorada,Adrada (La),38.40992036352843,0.0032007743307485284,True
España,Mejorada,Mombeltrán,30.085621748196026,0.0047023766140837815,True
España,Mejorada,Madrigal de la Vera,44.20707683518137,0.002448938421898181,True
España,Quintanar de la Orden,Villa de Don Fadrique (La),15.310323828179989,0.009319308882163785,True
España,Navahermosa,Navalucillos (Los),15.156735872143031,0.00938592456600685,True
España,Navalcán,Mombeltrán,22.06454807113269,0.006815115311616578,True
España,Navalcán,Madrigal de la Vera,25.105945869824403,0.0059202553614671714,True
España,Navalcán,Navalmoral de la Mata,44.753195370303665,0.0023879531787709494,True
España,Navalcán,Rosalejo,32.24908603118169,0.004254845082855533,True
España,Noblejas,Aranjuez,15.079699080465307,0.009419517969795323,True
España,Noblejas,Villa de Don Fadrique (La),44.514066539072765,0.002414467443933659,True
España,Noblejas,Santa Cruz de la Zarza,21.67910069518917,0.006937826713112735,True
España,Noblejas,Campo Real,40.09651150231181,0.00296088700610598,True
España,Noblejas,Chinchón,17.88986081293597,0.008268947265024673,True
España,Noblejas,Tielmes,31.248586178626056,0.004456237050451273,True
España,Noblejas,Torrejón de la Calzada,39.23130553304011,0.0030816085227675406,True
España,Noblejas,Ciempozuelos,25.050448712364418,0.005935477048457085,True
España,Noblejas,Fuentidueña de Tajo,28.342117823151785,0.005097170166148083,True
España,Noblejas,Getafe,43.857565449197764,0.002488784079991073,True
España,Aranjuez,Santa Cruz de la Zarza,36.01937784362299,0.0035745156109004417,True
España,Aranjuez,Móstoles,39.267044307478535,0.0030765256675780945,True
España,Aranjuez,Campo Real,38.92076242567716,0.003126130277735048,True
España,Aranjuez,Chinchón,19.980118425559336,0.007505729145839985,True
España,Aranjuez,Tielmes,34.073741592699875,0.003910756086760613,True
España,Aranjuez,Torrejón de la Calzada,25.135290760087127,0.005912222528739485,True
España,Aranjuez,Ciempozuelos,14.207823142600374,0.009808257578942025,True
España,Aranjuez,Mejorada del Campo,41.74409815607566,0.0027439402764262845,True
España,Aranjuez,Fuentidueña de Tajo,38.95104891581769,0.003121759979859991,True
España,Aranjuez,Getafe,32.27425686298123,0.004249897851949863,True
España,Villa de Don Fadrique (La),Santa Cruz de la Zarza,40.698705403856565,0.002879669763909332,True
España,Santa Cruz de la Zarza,Campo Real,42.8282747309483,0.0026099368254173076,True
España,Santa Cruz de la Zarza,Chinchón,26.25446877873019,0.00561388913578169,True
España,Santa Cruz de la Zarza,Tielmes,31.068735784369373,0.004493440091434844,True
España,Santa Cruz de la Zarza,Ciempozuelos,41.738826998151566,0.0027446083348264764,True
España,Santa Cruz de la Zarza,Fuentidueña de Tajo,15.165081749705482,0.00938229242839771,True
España,Adrada (La),Mombeltrán,32.77720068731872,0.004152246088880877,True
España,Adrada (La),Ávila,40.08861864841566,0.0029619665969352225,True
España,Adrada (La),Navaluenga,13.860100088380268,0.009967763904747188,True
España,Adrada (La),Cebreros,22.528580037305225,0.006670274216761079,True
España,Adrada (La),Navas del Marqués (Las),42.693313227618575,0.0026262542520283025,True
España,Adrada (La),Navas del Rey,33.92657699734405,0.00393744252571926,True
España,Adrada (La),Cadalso de los Vidrios,16.208829068184972,0.008939022249300767,True
España,Adrada (La),Fresnedillas de la Oliva,44.377936950736185,0.0024296927017536957,True
España,Mombeltrán,Barco de Ávila (El),44.225397361937866,0.002446867511943354,True
España,Mombeltrán,Navaluenga,31.190664579171383,0.004468184609697765,True
España,Mombeltrán,Madrigal de la Vera,32.31634715946906,0.004241638046033505,True
España,Mombeltrán,Piedrahíta,34.69358362375083,0.0038003307868184856,True
España,Arévalo,Madrigal de las Altas Torres,23.391749818789474,0.00640902121401764,True
España,Arévalo,Fresno el Viejo,38.3925078765235,0.0032033498603220092,True
España,Arévalo,Peñaranda de Bracamonte,44.159601323277805,0.0024543131108297456,True
España,Arévalo,Carbonero el Mayor,38.671009791973596,0.003162403646029676,True
España,Arévalo,Nava de la Asunción,22.127470936866082,0.006795291165530317,True
España,Arévalo,Villacastín,40.86806698653405,0.002857232737091369,True
España,Arévalo,Pedrajas de San Esteban,32.77828017967942,0.004152038932078305,True
España,Arévalo,Rueda,43.5834704003819,0.0025204854501548767,True
España,Ávila,Navaluenga,27.300996950093754,0.005348603885835426,True
España,Ávila,Cebreros,29.957925298398152,0.004730220885476976,True
España,Ávila,Navas del Marqués (Las),32.11138035455051,0.004282012985280293,True
España,Ávila,Espinar (El),38.78902505326668,0.003145211203447769,True
España,Ávila,Villacastín,27.77942268353008,0.005231553343469425,True
España,Barco de Ávila (El),Madrigal de la Vera,26.665781461236396,0.005508085366816478,True
España,Barco de Ávila (El),Piedrahíta,20.32615716287004,0.007386392771914014,True
España,Barco de Ávila (El),Béjar,20.75521752011414,0.007241069405036806,True
España,Barco de Ávila (El),Guijuelo,25.421163851391004,0.005834538186888569,True
España,Barco de Ávila (El),Aldeanueva de la Vera,29.682808334563084,0.0047907734826745626,True
España,Barco de Ávila (El),Cabezuela del Valle,30.08705816405634,0.0047020643396958935,True
España,Barco de Ávila (El),Rosalejo,40.63268061963071,0.002888464449181523,True
España,Navaluenga,Cebreros,21.141317279598486,0.007112754161766817,True
España,Navaluenga,Navas del Marqués (Las),38.68100410355734,0.0031609440354830776,True
España,Navaluenga,Navas del Rey,38.809718918961345,0.003142206186096042,True
España,Navaluenga,Cadalso de los Vidrios,25.49271101633474,0.005815256500524077,True
España,Madrigal de la Vera,Piedrahíta,35.21205685727473,0.003710368056330176,True
España,Madrigal de la Vera,Béjar,42.64896308291158,0.0026316386386695907,True
España,Madrigal de la Vera,Aldeanueva de la Vera,28.367043125372902,0.005091298253597122,True
España,Madrigal de la Vera,Casatejada,39.45668904520854,0.003049694091209222,True
España,Madrigal de la Vera,Cabezuela del Valle,37.57141705109013,0.003327186207784107,True
España,Madrigal de la Vera,Navalmoral de la Mata,33.25815602829903,0.004060968197970445,True
España,Madrigal de la Vera,Rosalejo,18.64314697949932,0.007985297892454349,True
España,Cebreros,Navas del Marqués (Las),20.197416199810593,0.00743056654580157,True
España,Cebreros,Espinar (El),34.48934429125676,0.0038363665842678376,True
España,Cebreros,Villacastín,36.37437358365608,0.0035163670084423174,True
España,Cebreros,Navas del Rey,19.724773124548786,0.007595029413538824,True
España,Cebreros,Villanueva de la Cañada,38.879509248182536,0.0031320929126855543,True
España,Cebreros,Cadalso de los Vidrios,17.23034082278683,0.008525596803683255,True
España,Cebreros,Galapagar,41.28538349872824,0.0028026908478971293,True
España,Cebreros,San Lorenzo de El Escorial,30.696321562033358,0.004571469177929047,True
España,Cebreros,Fresnedillas de la Oliva,25.003507929251807,0.00594838257010075,True
España,Cebreros,Villanueva de Perales,33.0553464794571,0.004099210467319128,True
España,Madrigal de las Altas Torres,Fresno el Viejo,17.05405787469793,0.008595543406875726,True
España,Madrigal de las Altas Torres,Cantalpino,27.912115310630192,0.005199546754834248,True
España,Madrigal de las Altas Torres,Peñaranda de Bracamonte,26.81307368176337,0.005470685329276209,True
España,Madrigal de las Altas Torres,Nava de la Asunción,43.493897488428765,0.002530932679597426,True
España,Madrigal de las Altas Torres,Alaejos,30.34094831023693,0.004647194490134722,True
España,Madrigal de las Altas Torres,Pedrajas de San Esteban,44.70358436817723,0.0023934299126253415,True
España,Madrigal de las Altas Torres,Serrada,42.704462149445106,0.0026249024383056354,True
España,Madrigal de las Altas Torres,Rueda,36.27149201807874,0.0035331208712781137,True
España,Madrigal de las Altas Torres,Fuentesaúco,44.49541353625111,0.0024165480085417772,True
España,Navas del Marqués (Las),Espinar (El),14.371075908028732,0.00973425962403978,True
España,Navas del Marqués (Las),San Cristóbal de Segovia,44.19805898902319,0.00244995842254035,True
España,Navas del Marqués (Las),Villacastín,20.990017696891694,0.007162762124217294,True
España,Navas del Marqués (Las),Navas del Rey,25.087226843087176,0.00592538520660657,True
España,Navas del Marqués (Las),Collado Mediano,27.498342187442425,0.005300006752591764,True
España,Navas del Marqués (Las),Manzanares el Real,41.28469110034711,0.0028027804731358312,True
España,Navas del Marqués (Las),Villanueva de la Cañada,32.22232325618354,0.004260111537330085,True
España,Navas del Marqués (Las),Cadalso de los Vidrios,35.042781617426556,0.0037395026649385656,True
España,Navas del Marqués (Las),Galapagar,27.404730517821584,0.005323003553583696,True
España,Navas del Marqués (Las),San Lorenzo de El Escorial,15.016608474650296,0.009447119972798207,True
España,Navas del Marqués (Las),Fresnedillas de la Oliva,18.39118846315717,0.00807906689101641,True
España,Navas del Marqués (Las),Villanueva de Perales,34.26637335680762,0.003876098499354815,True
España,Piedrahíta,Alba de Tormes,43.17838070991884,0.0025680790634065673,True
España,Piedrahíta,Béjar,38.11204150319047,0.003245121591256756,True
España,Piedrahíta,Guijuelo,30.936502838829448,0.004520991733617155,True
España,Burgos,Belorado,42.808490175755004,0.0026123224996552567,True
España,Burgos,Briviesca,38.67717536850132,0.00316150312001418,True
España,Burgos,Lerma,35.33588883733654,0.0036891990249717658,True
España,Burgos,Merindad de Río Ubierna,30.936456932034872,0.004521001327968792,True
España,Burgos,Villadiego,32.047254623862784,0.004294723612453668,True
España,Aranda de Duero,Huerta de Rey,33.66252321994401,0.003985783737065429,True
España,Aranda de Duero,Lerma,39.79361705038845,0.003002601113107964,True
España,Aranda de Duero,Roa,20.24739733575077,0.007413385509830497,True
España,Aranda de Duero,Mozoncillo,33.014219281350876,0.004107009430085027,True
España,Aranda de Duero,Sepúlveda,41.941119549744315,0.0027190865112264066,True
España,Aranda de Duero,Peñafiel,36.874131277941686,0.0034361089264094095,True
España,Belorado,Briviesca,18.125701048022705,0.008179068987931042,True
España,Belorado,Merindad de Río Ubierna,43.57482871200548,0.0025214914789272597,True
España,Belorado,Ribera Baja/Erribera Beitia,39.36465300047122,0.0030626862637529273,True
España,Belorado,Salas de los Infantes,44.87126555677198,0.002374969385237565,True
España,Belorado,Nájera,37.392186722925125,0.003354848954309898,True
España,Belorado,Haro,33.121473223448824,0.004086701945762626,True
España,Belorado,Santo Domingo de la Calzada,19.61520767240163,0.007633673714015247,True
España,Briviesca,Merindad de Río Ubierna,27.741552490927806,0.005240724162145983,True
España,Briviesca,Ribera Baja/Erribera Beitia,37.7206248172779,0.0033043315687219157,True
España,Briviesca,Trespaderne,28.52604937945903,0.005053998895798847,True
España,Briviesca,Haro,39.18554136380892,0.003088129496158528,True
España,Briviesca,Santo Domingo de la Calzada,32.69724784527588,0.0041676180417138334,True
España,Briviesca,Valdegovía/Gaubea,37.99764938809984,0.0032623150255331464,True
España,Iruña Oka/Iruña de Oca,Ribera Baja/Erribera Beitia,14.899435705800595,0.009498598960034136,True
España,Iruña Oka/Iruña de Oca,Artziniega,42.60350980857764,0.0026371684192700484,True
España,Iruña Oka/Iruña de Oca,Haro,27.088252307723195,0.00540149415381211,True
España,Iruña Oka/Iruña de Oca,Elciego,37.195075609866805,0.0033855375611801367,True
España,Iruña Oka/Iruña de Oca,Santo Domingo de la Calzada,43.58161593593651,0.0025207013051900175,True
España,Iruña Oka/Iruña de Oca,Salvatierra/Agurain,34.3099702064768,0.0038682975329854905,True
España,Iruña Oka/Iruña de Oca,Laudio/Llodio,38.1922180157988,0.0032331249835849145,True
España,Iruña Oka/Iruña de Oca,Aretxabaleta,34.52819050612335,0.003829486320026286,True
España,Iruña Oka/Iruña de Oca,Campezo/Kanpezu,38.440599321346404,0.003196241565985201,True
España,Iruña Oka/Iruña de Oca,Legutiano,22.180396554858092,0.00677866155796301,True
España,Iruña Oka/Iruña de Oca,Urkabustaiz,19.37729156828653,0.007718269856452718,True
España,Iruña Oka/Iruña de Oca,Valdegovía/Gaubea,24.073522451196645,0.006209953802414616,True
España,Iruña Oka/Iruña de Oca,Abadiño,40.141573808371156,0.00295473089074948,True
España,Iruña Oka/Iruña de Oca,Areatza,33.72829690375979,0.003973686975712806,True
España,Espinosa de los Monteros,Villarcayo de Merindad de Castilla la Vieja,15.499800534877066,0.00923778229650405,True
España,Espinosa de los Monteros,Trespaderne,33.260811573433415,0.004060469841136119,True
España,Espinosa de los Monteros,Artziniega,34.799370124884064,0.0037817994720472942,True
España,Espinosa de los Monteros,Valdegovía/Gaubea,44.6199074285885,0.0024026958039228136,True
España,Espinosa de los Monteros,Zalla,37.114911171923595,0.0033980988183223947,True
España,Huerta de Rey,Lerma,39.497964579614276,0.003043885415089229,True
España,Huerta de Rey,Duruelo de la Sierra,36.78651539468953,0.003450045637682089,True
España,Huerta de Rey,Salas de los Infantes,21.04109537349122,0.007145840410802901,True
España,Huerta de Rey,Burgo de Osma-Ciudad de Osma,36.5609814921809,0.003486181497772822,True
España,Huerta de Rey,San Leonardo de Yagüe,23.45370275158947,0.0063906702174246705,True
España,Lerma,Roa,39.230630673666894,0.0030817045837680393,True
España,Lerma,Salas de los Infantes,38.78447398051722,0.0031458724641882305,True
España,Villarcayo de Merindad de Castilla la Vieja,Merindad de Río Ubierna,36.31289249328496,0.0035263693697231953,True
España,Villarcayo de Merindad de Castilla la Vieja,Trespaderne,21.187042283925376,0.007097710144384851,True
España,Villarcayo de Merindad de Castilla la Vieja,Artziniega,41.535003592040255,0.00277056587334628,True
España,Villarcayo de Merindad de Castilla la Vieja,Valdegovía/Gaubea,39.76192960648184,0.0030069989174087578,True
España,Melgar de Fernamental,Villadiego,22.925023787769085,0.006548981371965523,True
España,Melgar de Fernamental,Aguilar de Campoo,43.266136516007776,0.0025576929611983283,True
España,Melgar de Fernamental,Alar del Rey,29.03561769839668,0.004936302308805894,True
España,Melgar de Fernamental,Astudillo,23.83428341478773,0.006279090864639689,True
España,Melgar de Fernamental,Torquemada,41.55348821520934,0.002768201699531854,True
España,Melgar de Fernamental,Carrión de los Condes,30.213278825183046,0.004674705233127111,True
España,Melgar de Fernamental,Saldaña,42.437629108962966,0.0026574481020583606,True
España,Merindad de Río Ubierna,Trespaderne,29.504637384592442,0.004830402670467146,True
España,Merindad de Río Ubierna,Villadiego,31.55245935807137,0.004394079626374044,True
España,Ribera Baja/Erribera Beitia,Trespaderne,39.86468600491297,0.0029927610776325246,True
España,Ribera Baja/Erribera Beitia,Nájera,36.270352456168894,0.00353330689165222,True
España,Ribera Baja/Erribera Beitia,Haro,16.179993713483785,0.008950980681854376,True
España,Ribera Baja/Erribera Beitia,Elciego,32.962339478628884,0.004116868631796786,True
España,Ribera Baja/Erribera Beitia,Santo Domingo de la Calzada,30.227086152619314,0.004671722113969321,True
España,Ribera Baja/Erribera Beitia,Legutiano,37.079804084970846,0.0034036145664216827,True
España,Ribera Baja/Erribera Beitia,Urkabustaiz,28.831070692162523,0.004983213196174811,True
España,Ribera Baja/Erribera Beitia,Valdegovía/Gaubea,21.271955273671967,0.007069857616196121,True
España,Trespaderne,Artziniega,41.561286224931,0.0027672049439826404,True
España,Trespaderne,Urkabustaiz,42.64955243656718,0.002631567015025957,True
España,Trespaderne,Valdegovía/Gaubea,24.3632855376072,0.006127238609323609,True
España,Duruelo de la Sierra,Salas de los Infantes,30.274445492922514,0.0046615044678610185,True
España,Duruelo de la Sierra,Burgo de Osma-Ciudad de Osma,42.26663983761275,0.002678515754844466,True
España,Duruelo de la Sierra,Golmayo,39.78729810814698,0.0030034775854806493,True
España,Duruelo de la Sierra,San Leonardo de Yagüe,17.81908064929229,0.008296114722610482,True
España,Duruelo de la Sierra,Vinuesa,14.778201772501179,0.009552159382450777,True
España,Roa,Peñafiel,19.476645197493035,0.007682828560640573,True
España,Salas de los Infantes,San Leonardo de Yagüe,28.244383369591883,0.005120260112176957,True
España,Villadiego,Aguilar de Campoo,36.94660688498562,0.0034246231537509264,True
España,Villadiego,Alar del Rey,29.445606410563634,0.004843604856919725,True
España,Villadiego,Astudillo,42.89018581894328,0.0026024855037054253,True
España,Artziniega,Laudio/Llodio,13.611723335099871,0.010083294952305779,True
España,Artziniega,Legutiano,42.59045111048239,0.0026387592718363825,True
España,Artziniega,Urkabustaiz,23.650421787559882,0.006332749374043301,True
España,Artziniega,Valdegovía/Gaubea,30.354108673444234,0.004644367888721884,True
España,Artziniega,Abadiño,42.139657737958025,0.0026942693899392237,True
España,Artziniega,Santurtzi,24.255858184532993,0.006157774781107265,True
España,Artziniega,Sondika,25.80533278535655,0.005731753642490895,True
España,Artziniega,Galdakao,25.874285363625383,0.005713498664526948,True
