origen,destino,sp_hops,sp_dist_km,sp_skr_bottleneck,sp_path,mqr_hops,mqr_dist_km,mqr_skr_bottleneck,mqr_path,skr_gain,hop_overhead
Fuentesaúco,Pedrajas de San Esteban,3,88.978143408317322,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban,3,88.978143408317322,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban,1,0
Fuentesaúco,Peñaranda de Bracamonte,1,43.774132284816659,0.0013581896553166103,Fuentesaúco -> Peñaranda de Bracamonte,2,45.639701994169073,0.0028076586221829985,Fuentesaúco -> Villoria -> Peñaranda de Bracamonte,2.0672066019590609,1
Fuentesaúco,Piedrahíta,3,107.9534943425943,0.0013766148642640459,Fuentesaúco -> Terradillos -> Guijuelo -> Piedrahíta,4,114.75448755391048,0.0021790861345501646,Fuentesaúco -> Villoria -> Terradillos -> Guijuelo -> Piedrahíta,1.5829308480663029,1
Fuentesaúco,Pola de Gordón (La),6,194.35358840846425,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Santovenia de la Valdoncina -> Pola de Gordón (La),10,285.98957285393999,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Santa Marina del Rey -> Villaquilambre -> Pola de Gordón (La),1.2543317017273712,4
Fuentesaúco,Puebla de Sanabria,9,283.16498495830797,0.0014109723906709614,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,9,283.16498495830797,0.0014109723906709614,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,1,0
Fuentesaúco,Puente de Domingo Flórez,8,240.21663070176965,0.0017933668033621032,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,12,334.09927712752233,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Benavente -> Santibáñez de Vidriales -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,1.2611940424202444,4
Fuentesaúco,Roa,5,157.04254278870656,0.0019390198277886642,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban -> Campaspero -> Roa,6,158.17539145155135,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Traspinedo -> Campaspero -> Roa,1.1883802899325353,1
Fuentesaúco,Sabero,6,209.78681321643475,0.001628271298705751,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Villaquilambre -> Sabero,10,270.80908383583079,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Villasabariego -> Gradefes -> Sabero,1.3890704393502025,4
Fuentesaúco,Salamanca,1,32.536543537364771,0.0022818693314553312,Fuentesaúco -> Salamanca,2,52.475869185048381,0.0028076586221829985,Fuentesaúco -> Villoria -> Salamanca,1.2304204204332458,1
Fuentesaúco,Salas de los Infantes,7,235.05764744289067,0.0016751836749364459,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban -> Campaspero -> Roa -> Lerma -> Salas de los Infantes,9,233.12640738073736,0.0021662637949031692,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> Salas de los Infantes,1.2931500153171884,2
Fuentesaúco,Saldaña,5,174.89184629091451,0.001363318318702963,Fuentesaúco -> Toro -> Villalpando -> Valderas -> Villada -> Saldaña,8,214.0884230376771,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Saldaña,1.6902090388726612,3
Fuentesaúco,San Cristóbal de Segovia,4,132.304329464604,0.0017190293539547916,Fuentesaúco -> Carpio -> Arévalo -> Carbonero el Mayor -> San Cristóbal de Segovia,6,154.38550626706999,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban -> Nava de la Asunción -> Carbonero el Mayor -> San Cristóbal de Segovia,1.3404616621764958,2
Fuentesaúco,San Justo de la Vega,5,155.87006521482959,0.0017933668033621032,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega,9,249.75271164058228,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Benavente -> Santibáñez de Vidriales -> Bañeza (La) -> San Justo de la Vega,1.2611940424202444,4
Fuentesaúco,San Leonardo de Yagüe,7,247.1715699419733,0.0014233262634826336,Fuentesaúco -> Carpio -> Arévalo -> Carbonero el Mayor -> Cantalejo -> Mozoncillo -> Burgo de Osma-Ciudad de Osma -> San Leonardo de Yagüe,9,235.53901475883561,0.0021662637949031692,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> San Leonardo de Yagüe,1.5219727552857036,2
Fuentesaúco,Santa Marina del Rey,5,165.74959837587735,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Santa Marina del Rey,8,231.96038160196841,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Santa Marina del Rey,1.2543317017273712,3
Fuentesaúco,Santibáñez de Vidriales,4,127.62234060133261,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Santibáñez de Vidriales,7,203.4132495610082,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Benavente -> Santibáñez de Vidriales,1.2543317017273712,3
Fuentesaúco,Santovenia de Pisuerga,3,96.687379549100683,0.0019218747407867673,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga,4,108.53203652733777,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga,1.1989818567411463,1
Fuentesaúco,Santovenia de la Valdoncina,5,159.46657920674511,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Santovenia de la Valdoncina,8,225.67736243283613,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Santovenia de la Valdoncina,1.2543317017273712,3
Fuentesaúco,Seca (La),2,60.432287784453905,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La),2,60.432287784453905,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La),1,0
Fuentesaúco,Soria,8,306.71280604826262,0.001336786073976834,Fuentesaúco -> Carpio -> Arévalo -> Carbonero el Mayor -> Cantalejo -> Mozoncillo -> Burgo de Osma-Ciudad de Osma -> Duruelo de la Sierra -> Soria,13,343.04191227417766,0.0021662637949031692,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> San Leonardo de Yagüe -> Burgo de Osma-Ciudad de Osma -> Berlanga de Duero -> Almazán -> Soria,1.6205014677170475,5
Fuentesaúco,Terradillos,1,43.48228368974393,0.0013766148642640459,Fuentesaúco -> Terradillos,2,50.283276901060106,0.0028076586221829985,Fuentesaúco -> Villoria -> Terradillos,2.0395382144039282,1
Fuentesaúco,Toro,1,34.099780030103823,0.0021229667868047581,Fuentesaúco -> Toro,2,57.417018452477947,0.0022155452732907054,Fuentesaúco -> Villaralbo -> Toro,1.0436080710547928,1
Fuentesaúco,Torquemada,5,145.51633105658897,0.0019218747407867673,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Venta de Baños -> Torquemada,6,157.36098803482605,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Torquemada,1.1989818567411463,1
Fuentesaúco,Trabazos,10,319.29557657887244,0.0014109723906709614,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria -> Trabazos,10,319.29557657887244,0.0014109723906709614,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria -> Trabazos,1,0
Fuentesaúco,Traspinedo,3,100.85122307890829,0.001585754575159486,Fuentesaúco -> Carpio -> Seca (La) -> Traspinedo,4,101.64012133951699,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Traspinedo,1.453120792604792,1
Fuentesaúco,Trespaderne,9,295.73939784506439,0.0018179850899016077,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Palencia -> Carrión de los Condes -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Trespaderne,11,305.10822153374136,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne,1.2674982638373231,2
Fuentesaúco,Valderas,3,95.56103691639683,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Valderas,6,171.35194587607242,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas,1.2543317017273712,3
Fuentesaúco,Valle de Mena,10,330.03478024081494,0.0018179850899016077,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Palencia -> Carrión de los Condes -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Valle de Mena,13,355.92284455544927,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Villarcayo de Merindad de Castilla la Vieja -> Valle de Mena,1.2674982638373231,3
Fuentesaúco,Vega de Espinareda,7,217.44457358066322,0.0017933668033621032,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Vega de Espinareda,11,311.32722000641593,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Benavente -> Santibáñez de Vidriales -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Vega de Espinareda,1.2611940424202444,4
Fuentesaúco,Velilla del Río Carrión,6,209.87435354587743,0.001363318318702963,Fuentesaúco -> Toro -> Villalpando -> Valderas -> Villada -> Saldaña -> Velilla del Río Carrión,11,295.63783219162724,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Villasabariego -> Gradefes -> Sabero -> Velilla del Río Carrión,1.6590281941097538,5
Fuentesaúco,Venta de Baños,4,126.40600576319724,0.0019218747407867673,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Venta de Baños,5,138.25066274143433,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños,1.1989818567411463,1
Fuentesaúco,Viana de Cega,3,78.545037951361394,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Viana de Cega,3,78.545037951361394,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Viana de Cega,1,0
Fuentesaúco,Villabrágima,2,74.596891861183067,0.0015800414098730621,Fuentesaúco -> Toro -> Villabrágima,4,122.40926724942959,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima,1.431471045088768,2
Fuentesaúco,Villada,4,139.25353746429874,0.001363318318702963,Fuentesaúco -> Toro -> Villalpando -> Valderas -> Villada,7,193.82409178422691,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Villada,1.6902090388726612,3
Fuentesaúco,Villadecanes,7,225.22156955504218,0.0017933668033621032,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Villadecanes,12,319.25890414361743,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Benavente -> Santibáñez de Vidriales -> Bañeza (La) -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Villadecanes,1.2611940424202444,5
Fuentesaúco,Villadiego,7,234.6823011024006,0.0018179850899016077,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Palencia -> Carrión de los Condes -> Herrera de Pisuerga -> Villadiego,9,244.05112479107754,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego,1.2674982638373231,2
Fuentesaúco,Villalpando,2,71.73565836419732,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando,5,147.52656732387291,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando,1.2543317017273712,3
Fuentesaúco,Villamañán,4,134.61754040461838,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán,7,200.82832363070943,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán,1.2543317017273712,3
Fuentesaúco,Villaquilambre,5,169.94096188661851,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Villaquilambre,9,260.25764035071575,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Santa Marina del Rey -> Villaquilambre,1.2543317017273712,4
Fuentesaúco,Villaralbo,1,33.175347774741915,0.0022155452732907054,Fuentesaúco -> Villaralbo,1,33.175347774741915,0.0022155452732907054,Fuentesaúco -> Villaralbo,1,0
Fuentesaúco,Villarcayo de Merindad de Castilla la Vieja,9,302.54765295375694,0.0018179850899016077,Fuentesaúco -> Carpio -> Seca (La) -> Santovenia de Pisuerga -> Palencia -> Carrión de los Condes -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Villarcayo de Merindad de Castilla la Vieja,12,326.29526381766675,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Pedraja de Portillo (La) -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna -> Trespaderne -> Villarcayo de Merindad de Castilla la Vieja,1.2674982638373231,3
Fuentesaúco,Villasabariego,5,161.93014788921084,0.0018031781586639042,Fuentesaúco -> Toro -> Villalpando -> Benavente -> Villamañán -> Villasabariego,8,228.1409311153019,0.0022617835282745225,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán -> Villabrágima -> Villalpando -> Valderas -> Villamañán -> Villasabariego,1.2543317017273712,3
Fuentesaúco,Villoria,1,28.046367240198553,0.0028076586221829985,Fuentesaúco -> Villoria,1,28.046367240198553,0.0028076586221829985,Fuentesaúco -> Villoria,1,0
Fuentesaúco,Vitigudino,2,82.727522197433345,0.0012983664354931784,Fuentesaúco -> Ledesma -> Vitigudino,7,189.94969315886212,0.002335150335479548,Fuentesaúco -> Villoria -> Salamanca -> Ledesma -> Bermillo de Sayago -> Fermoselle -> Aldeadávila de la Ribera -> Vitigudino,1.798529499565007,5
Fuentesaúco,Zaratán,3,89.681249004181538,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán,3,89.681249004181538,0.0023042929451324275,Fuentesaúco -> Carpio -> Seca (La) -> Zaratán,1,0
Fuentesaúco,Ávila,5,191.38360803505608,0.001280838767155935,Fuentesaúco -> Carpio -> Arévalo -> Carbonero el Mayor -> Espinar (El) -> Ávila,8,222.82642598103305,0.0021790861345501646,Fuentesaúco -> Villoria -> Terradillos -> Guijuelo -> Barco de Ávila (El) -> Candeleda -> Mombeltrán -> Navaluenga -> Ávila,1.7012962056018663,3
Fuentesaúco,Ólvega,9,346.50007042101004,0.001336786073976834,Fuentesaúco -> Carpio -> Arévalo -> Carbonero el Mayor -> Cantalejo -> Mozoncillo -> Burgo de Osma-Ciudad de Osma -> Duruelo de la Sierra -> Soria -> Ólvega,12,367.96003573024581,0.0016326815411830762,Fuentesaúco -> Carpio -> Seca (La) -> Pedrajas de San Esteban -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey -> Burgo de Osma-Ciudad de Osma -> Berlanga de Duero -> Almazán -> Soria -> Ólvega,1.2213484064252527,3
Gradefes,Guijuelo,7,256.17196992663179,0.0013111570697802914,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Terradillos -> Guijuelo,11,302.80675123496707,0.0021790861345501646,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Villoria -> Terradillos -> Guijuelo,1.6619565914519385,4
Gradefes,Herrera de Pisuerga,2,75.981326403223818,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga,12,300.65767783717371,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Herrera de Pisuerga,1.5212701254184906,10
Gradefes,Huerta de Rey,6,210.55036902920185,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Huerta de Rey,11,294.83360478360788,0.0021662637949031692,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Huerta de Rey,1.4570237840028577,5
Gradefes,Ledesma,6,223.90473539666181,0.0012983664354931784,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Ledesma,11,310.5186744658472,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Salamanca -> Ledesma,1.7420224879853696,5
Gradefes,Lerma,5,171.05240444958756,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma,7,206.01501145760452,0.0020051948577437511,Gradefes -> Sabero -> Velilla del Río Carrión -> Cervera de Pisuerga -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma,1.3486892068117065,2
Gradefes,Lumbrales,8,304.19337570612282,0.0012983664354931784,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Ledesma -> Fuente de San Esteban (La) -> Lumbrales,15,421.15891290592953,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Salamanca -> Ledesma -> Bermillo de Sayago -> Fermoselle -> Aldeadávila de la Ribera -> Lumbrales,1.7420224879853696,7
Gradefes,Melgar de Fernamental,2,84.25257462241882,0.0014446385649321491,Gradefes -> Saldaña -> Melgar de Fernamental,11,278.27139717932585,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental,1.5656397269034228,9
Gradefes,Merindad de Río Ubierna,4,135.22172034645962,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna,13,332.74888032516628,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava -> Carrión de los Condes -> Melgar de Fernamental -> Villadiego -> Merindad de Río Ubierna,1.5212701254184906,9
Gradefes,Miranda de Ebro,6,208.71097717611997,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Briviesca -> Miranda de Ebro,8,232.243166040772,0.00210175300199214,Gradefes -> Sabero -> Velilla del Río Carrión -> Cervera de Pisuerga -> Herrera de Pisuerga -> Villadiego -> Merindad de Río Ubierna -> Briviesca -> Miranda de Ebro,1.4136339808692768,2
Gradefes,Mombeltrán,9,325.81853113996067,0.0013111570697802914,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Terradillos -> Guijuelo -> Barco de Ávila (El) -> Mombeltrán,14,383.32353097165395,0.0021790861345501646,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Villoria -> Terradillos -> Guijuelo -> Barco de Ávila (El) -> Candeleda -> Mombeltrán,1.6619565914519385,5
Gradefes,Mozoncillo,7,243.86024078132689,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Aranda de Duero -> Mozoncillo,11,294.18530084501475,0.002232090304965754,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa -> Aranda de Duero -> Mozoncillo,1.5012985353072699,4
Gradefes,Nava de la Asunción,6,201.96379496423023,0.0014867731183850876,Gradefes -> Saldaña -> Carrión de los Condes -> Palencia -> Santovenia de Pisuerga -> Pedraja de Portillo (La) -> Nava de la Asunción,9,218.37247925794716,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Pedraja de Portillo (La) -> Pedrajas de San Esteban -> Nava de la Asunción,1.5212701254184906,3
Gradefes,Navaluenga,9,316.23306418595212,0.001280838767155935,Gradefes -> Saldaña -> Carrión de los Condes -> Palencia -> Santovenia de Pisuerga -> Pedrajas de San Esteban -> Carbonero el Mayor -> Espinar (El) -> Cebreros -> Navaluenga,15,414.51419555082532,0.0021790861345501646,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Villoria -> Terradillos -> Guijuelo -> Barco de Ávila (El) -> Candeleda -> Mombeltrán -> Navaluenga,1.7012962056018663,6
Gradefes,Palacios del Sil,4,127.41234574733349,0.0021623928111232579,Gradefes -> Santovenia de la Valdoncina -> San Justo de la Vega -> Folgoso de la Ribera -> Palacios del Sil,5,129.94112446684656,0.0022704986058172472,Gradefes -> Villaquilambre -> Santa Marina del Rey -> San Justo de la Vega -> Folgoso de la Ribera -> Palacios del Sil,1.0499935969717886,1
Gradefes,Palencia,3,101.75764890604221,0.0014867731183850876,Gradefes -> Saldaña -> Carrión de los Condes -> Palencia,9,205.9965154079633,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Palencia,1.5212701254184906,6
Gradefes,Paredes de Nava,2,83.019698107231974,0.0014867731183850876,Gradefes -> Saldaña -> Paredes de Nava,9,226.01855711912225,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Santovenia de Pisuerga -> Venta de Baños -> Paredes de Nava,1.5212701254184906,7
Gradefes,Pedraja de Portillo (La),5,164.37297102365343,0.0014867731183850876,Gradefes -> Saldaña -> Carrión de los Condes -> Palencia -> Santovenia de Pisuerga -> Pedraja de Portillo (La),7,180.77878600829368,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Pedraja de Portillo (La),1.5212701254184906,2
Gradefes,Pedrajas de San Esteban,5,179.9563855965354,0.0014867731183850876,Gradefes -> Saldaña -> Carrión de los Condes -> Palencia -> Santovenia de Pisuerga -> Pedrajas de San Esteban,8,196.53764383237677,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Pedraja de Portillo (La) -> Pedrajas de San Esteban,1.5212701254184906,3
Gradefes,Peñaranda de Bracamonte,6,222.42600787274981,0.0013111570697802914,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Carpio -> Peñaranda de Bracamonte,11,292.11823583426622,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Fuentesaúco -> Villoria -> Peñaranda de Bracamonte,1.7250286639216506,5
Gradefes,Piedrahíta,8,287.10847276546127,0.0013111570697802914,Gradefes -> Villamañán -> Benavente -> Villalpando -> Toro -> Fuentesaúco -> Terradillos -> Guijuelo -> Piedrahíta,12,333.74325407379649,0.0021790861345501646,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Seca (La) -> Carpio -> Villoria -> Terradillos -> Guijuelo -> Piedrahíta,1.6619565914519385,4
Gradefes,Pola de Gordón (La),1,44.292556969615951,0.0013260657907589834,Gradefes -> Pola de Gordón (La),3,60.662022123034824,0.0031244342560760264,Gradefes -> Villasabariego -> Villaquilambre -> Pola de Gordón (La),2.356168357444568,2
Gradefes,Puebla de Sanabria,6,194.54160524774102,0.0014109723906709614,Gradefes -> Santovenia de la Valdoncina -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,6,194.54160524774102,0.0014109723906709614,Gradefes -> Santovenia de la Valdoncina -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez -> Puebla de Sanabria,1,0
Gradefes,Puente de Domingo Flórez,5,151.59325099120269,0.0021623928111232579,Gradefes -> Santovenia de la Valdoncina -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,6,154.12202971071576,0.0022704986058172472,Gradefes -> Villaquilambre -> Santa Marina del Rey -> San Justo de la Vega -> Folgoso de la Ribera -> Cubillos del Sil -> Puente de Domingo Flórez,1.0499935969717886,1
Gradefes,Roa,6,210.28303512325445,0.0014867731183850876,Gradefes -> Saldaña -> Herrera de Pisuerga -> Villadiego -> Burgos -> Lerma -> Roa,9,240.9236842279131,0.0022617835282745225,Gradefes -> Villasabariego -> Villamañán -> Valderas -> Villalpando -> Villabrágima -> Zaratán -> Traspinedo -> Campaspero -> Roa,1.5212701254184906,3
