red,nodo,nombre,cb_unweighted,cb_weighted,rank_unweighted,rank_weighted
espana,Portillo de Toledo,Portillo de Toledo,0.010657051778866907,0.017626815702071467,313,359
espana,Portomarín,Portomarín,0.023298206145070534,0.031589992574906745,165,179
espana,Posadas,Posadas,0.01188822256292288,0.02970926536038379,291,210
espana,Potes,Potes,0.0024951854163932597,0.002749952203741002,667,715
espana,Pozo Alcón,Pozo Alcón,0.0024546530479451194,0.011666733359121082,669,452
espana,Pozo Cañada,Pozo Cañada,0.012484975394961966,0.019327473289672006,280,330
espana,Pozohondo,Pozohondo,0.0144089122469277,0.019531996816546843,252,329
espana,Pozuelo de Alarcón,Pozuelo de Alarcón,0.011290171256414634,0.06983144593687336,300,30
espana,Prats de Lluçanès,Prats de Lluçanès,0.002617799121049107,0.011179878441886419,660,460
espana,Premià de Dalt,Premià de Dalt,0.001173642874797848,2.445389995242605e-05,795,890
espana,Priego,Priego,0.0,0.0,943,905
espana,Priego de Córdoba,Priego de Córdoba,0.00973718832949092,0.021546108939901207,340,299
espana,Provencio (El),Provencio (El),0.005320218610009966,0.060303317282682636,499,50
espana,Puebla de Alcocer,Puebla de Alcocer,0.009857770180447466,0.03578272487584088,338,146
espana,Puebla de Alfindén (La),Puebla de Alfindén (La),0.00229379137639753,0.012355888721416726,681,436
espana,Puebla de Cazalla (La),Puebla de Cazalla (La),0.007857663824613427,0.008120917866019305,388,521
espana,Puebla de Don Fadrique,Puebla de Don Fadrique,0.029066177105903715,0.028355408535744933,120,235
espana,Puebla de Don Rodrigo,Puebla de Don Rodrigo,0.05950975649474901,0.03718548950038459,28,137
espana,Puebla de Guzmán,Puebla de Guzmán,0.0008103583647442454,0.0002667698176628296,837,859
espana,Puebla de Sanabria,Puebla de Sanabria,0.0021074815595363543,0.002107481559536354,697,760
espana,Puebla de Sancho Pérez,Puebla de Sancho Pérez,0.006168717729598845,0.018362655782458107,457,346
espana,Puebla de la Calzada,Puebla de la Calzada,0.00496151117385387,0.009116858518627202,524,495
espana,Pueblonuevo del Guadiana,Pueblonuevo del Guadiana,0.0020282863672134296,0.003965977955920734,701,671
espana,Puerto Lumbreras,Puerto Lumbreras,0.009549156185363243,0.012040211103849044,343,444
espana,Puerto Serrano,Puerto Serrano,0.003204456333050726,0.008959019709843362,619,500
espana,Puerto de Santa María (El),Puerto de Santa María (El),0.0011768679236869358,0.001102648579673029,794,822
espana,Puigcerdà,Puigcerdà,0.0011573171459035854,0.0,799,905
espana,Puigverd de Lleida,Puigverd de Lleida,0.007511880823378223,0.019067372717450747,399,339
espana,Pulianas,Pulianas,0.003964194407012748,0.0015272572061196996,573,795
espana,Pulpí,Pulpí,0.00148577608174128,0.002645467358489727,761,727
espana,Purullena,Purullena,0.009957695570834346,0.009572590290467869,335,486
espana,Quart de Poblet,Quart de Poblet,0.0027496968246806734,0.012724920302516972,650,431
espana,Quel,Quel,0.030410772778460833,0.019096272781030887,106,337
espana,Quesada,Quesada,0.006006358913687809,0.0043327864552071245,470,650
espana,Quintanar de la Orden,Quintanar de la Orden,0.031110806673666568,0.05280486232454327,102,73
espana,Quinto,Quinto,0.027494745763368907,0.0482008598880456,131,90
espana,Ramales de la Victoria,Ramales de la Victoria,0.004406624568418789,0.029936019705397197,548,206
espana,Rambla (La),Rambla (La),0.012325961034333505,0.017815777656249306,281,357
espana,Rascafría,Rascafría,0.03926878521921182,0.040253342403507135,77,121
espana,Real de la Jara (El),Real de la Jara (El),0.0034724583791036203,0.01096201642412844,598,465
espana,Regueras (Las),Regueras (Las),0.002974963110123683,0.0014739032425871337,632,799
espana,Reocín,Reocín,0.022011340477508627,0.030291712795614302,176,202
espana,Reus,Reus,0.0044799069424524334,0.0034524460569197867,544,689
espana,Ribas de Sil,Ribas de Sil,0.009375224784729741,0.01969872795258611,351,327
espana,Ribera Baja/Erribera Beitia,Ribera Baja/Erribera Beitia,0.01416977501052317,0.009439205381636454,257,489
espana,Ribera de Arriba,Ribera de Arriba,0.004385440298425946,0.023493528608839864,551,275
espana,Ricla,Ricla,0.04954244139563804,0.05654853209907831,46,60
espana,Riells i Viabrea,Riells i Viabrea,0.004223537777981256,0.006822638086726868,558,556
espana,Rinconada (La),Rinconada (La),0.0068049762417319104,0.012680458666239834,428,432
espana,Rincón de Soto,Rincón de Soto,0.009927973556069218,0.030240581913895594,337,203
espana,Riola,Riola,0.003848484613349235,0.0024120437680347512,583,741
espana,Rionansa,Rionansa,0.007250789091225023,0.0026610289311867256,412,725
espana,Riosa,Riosa,0.00938120402687666,0.013442975728392755,350,422
espana,Riotorto,Riotorto,0.0016787564208840622,0.011324378759787118,736,457
espana,Riudellots de la Selva,Riudellots de la Selva,0.00032088021617565155,0.0022453126319954826,878,751
espana,Riópar,Riópar,0.01671894604414642,0.027799638082280705,223,237
espana,Riós,Riós,0.0010671040309295824,0.0059000591339762485,809,587
espana,Roa,Roa,0.0018363956229840886,0.016475259322493586,719,379
espana,Robla (La),Robla (La),0.012177380637211434,0.021808432593936323,285,295
espana,Robledo (El),Robledo (El),0.050808210383495894,0.05480341287520063,43,68
espana,Roca de la Sierra (La),Roca de la Sierra (La),0.014572836996433572,0.014927994380049174,248,398
espana,Rojales,Rojales,0.0009139063864749504,0.0004757395081653795,825,846
espana,Ronquillo (El),Ronquillo (El),0.011200322803844833,0.011062055105752002,301,462
espana,Roquetas de Mar,Roquetas de Mar,0.00039717827737519176,0.0004868549172346641,872,844
espana,Roquetes,Roquetes,0.0008885520850462472,0.007883048111936615,828,530
espana,Rosal (O),Rosal (O),0.0,0.0,943,905
espana,Rosal de la Frontera,Rosal de la Frontera,0.0010578902958776118,0.0,811,905
espana,Rosalejo,Rosalejo,0.008753838350031943,0.0028699986216892755,365,711
espana,Rossell,Rossell,0.006968829868502402,0.017508992365937052,423,362
espana,Rosselló,Rosselló,0.01023652899344421,0.012811620493257393,324,430
espana,Rueda,Rueda,0.009171477597607367,0.03317282682637286,358,158
espana,Rábade,Rábade,0.006214690622057066,0.025581002432051504,455,259
espana,Rúa (A),Rúa (A),0.027281073673071417,0.04870772254160498,134,87
espana,Sabero,Sabero,0.008057174800049853,0.03903287048769969,382,127
espana,Sabiñánigo,Sabiñánigo,0.006892607231200815,0.007509570367208654,426,538
espana,Sacedón,Sacedón,0.007499440178546424,0.028944525216417015,400,225
espana,Salas de los Infantes,Salas de los Infantes,0.018780728628336185,0.015966173587120353,205,382
espana,Salceda de Caselas,Salceda de Caselas,0.0008514956724150329,0.002027450614237505,833,767
espana,Saldaña,Saldaña,0.025367083718414615,0.0053531810077674475,150,601
espana,Sallent de Gállego,Sallent de Gállego,0.0,0.0,943,905
espana,Salt,Salt,0.0015973308022487914,0.002029673696051362,752,766
espana,Salvaleón,Salvaleón,0.006012880314461676,0.006320221596795205,469,574
espana,Salvatierra/Agurain,Salvatierra/Agurain,0.008428608616376737,0.007989756039001747,374,526
espana,San Adrián,San Adrián,0.034696704496302744,6.6692454415707406e-06,87,901
espana,San Bartolomé de la Torre,San Bartolomé de la Torre,0.0011639149748189205,0.00282331390359828,798,713
espana,San Carlos del Valle,San Carlos del Valle,0.01067839272391422,0.03146105382970304,312,181
espana,San Cibrao das Viñas,San Cibrao das Viñas,0.004543790357869963,0.008256525856664577,541,516
espana,San Cristóbal de Segovia,San Cristóbal de Segovia,0.017692631750073785,0.11303926407099633,210,7
espana,San Fernando,San Fernando,0.00024773025935030115,0.00015561572696998395,885,870
espana,San Justo de la Vega,San Justo de la Vega,0.048111740146971414,0.1472902855770898,49,1
espana,San Leonardo de Yagüe,San Leonardo de Yagüe,0.0013150134610835408,0.0031389915211659618,782,701
espana,San Lorenzo de El Escorial,San Lorenzo de El Escorial,0.005005554707274546,0.0014249954426822815,520,800
espana,San Lorenzo de la Parrilla,San Lorenzo de la Parrilla,0.004348122947336906,0.031774508365456866,552,175
espana,San Martín del Rey Aurelio,San Martín del Rey Aurelio,0.022879282009508072,0.002538759431424595,170,735
espana,San Mateo de Gállego,San Mateo de Gállego,0.06678499413663067,0.017762423692716738,19,358
espana,San Pablo de los Montes,San Pablo de los Montes,0.044104823172997916,0.05284043163356498,58,72
espana,San Pedro,San Pedro,0.028172031358967595,0.038875031678915845,127,129
espana,San Pedro del Pinatar,San Pedro del Pinatar,0.0005193283942164495,0.0012226949976213025,862,813
espana,San Roque,San Roque,0.0011458680909703152,0.0020919199868393557,800,763
espana,San Vicente de Alcántara,San Vicente de Alcántara,8.561097565867209e-05,0.0,909,905
espana,San Vicente de la Barquera,San Vicente de la Barquera,0.005974474823370994,0.030547367204207847,471,197
espana,Sandiás,Sandiás,0.00015122192041950677,0.0023297897409220456,900,746
espana,Sanlúcar de Barrameda,Sanlúcar de Barrameda,0.001391250855103912,0.0,771,905
espana,Sant Andreu de Llavaneres,Sant Andreu de Llavaneres,0.0005193607497281761,0.0020430121869345033,861,765
espana,Sant Antoni de Vilamajor,Sant Antoni de Vilamajor,0.0010988392149372105,0.0034057613388287916,806,691
espana,Sant Climent de Llobregat,Sant Climent de Llobregat,0.003096323242145845,3.33462272078537e-05,623,887
espana,Sant Feliu de Pallerols,Sant Feliu de Pallerols,0.0009441233465892401,0.004790741308861648,822,634
espana,Sant Fruitós de Bages,Sant Fruitós de Bages,0.005830947475971248,0.00015783880878384086,480,869
espana,Sant Guim de Freixenet,Sant Guim de Freixenet,0.015693491080367605,0.029916011969072485,233,208
espana,Sant Hilari Sacalm,Sant Hilari Sacalm,0.0021649205588173534,0.013738645609635726,691,416
espana,Sant Iscle de Vallalta,Sant Iscle de Vallalta,0.0016716477899858474,4.001547264942444e-05,740,884
espana,Sant Llorenç de Morunys,Sant Llorenç de Morunys,0.0009824026368596551,0.004419486645947544,817,648
espana,Sant Martí Sarroca,Sant Martí Sarroca,0.0024161533891788657,0.012298088594256445,671,438
espana,Sant Mateu,Sant Mateu,0.00907187742731557,0.01838266351878282,360,345
espana,Sant Pere de Ribes,Sant Pere de Ribes,0.0018234537498640108,0.0027410598764855743,721,716
espana,Sant Pere de Riudebitlles,Sant Pere de Riudebitlles,0.0029708871898281013,0.0009181327891229053,633,827
espana,Santa Amalia,Santa Amalia,0.0019347885050387734,0.0445839057769004,714,107
espana,Santa Bárbara de Casa,Santa Bárbara de Casa,0.00016940118957697186,0.0030167220214038317,895,707
espana,Santa Cristina d'Aro,Santa Cristina d'Aro,1.8326439165780856e-05,0.0009537020981446159,929,826
espana,Santa Cruz de la Zarza,Santa Cruz de la Zarza,0.005471206373685453,0.005599943089105565,491,592
espana,Santa Elena,Santa Elena,0.005670143585971897,0.0356426707215679,484,147
espana,Santa Marina del Rey,Santa Marina del Rey,0.06686750314808868,0.029311333715703405,18,218
espana,Santa Pola,Santa Pola,0.000820593332761816,0.00017117729966698234,836,867
espana,Santiago-Pontones,Santiago-Pontones,0.014300657085524042,0.009114635436813345,256,496
espana,Santibáñez de Vidriales,Santibáñez de Vidriales,0.002992324595427836,0.0,630,905
espana,Santo Domingo de la Calzada,Santo Domingo de la Calzada,0.010445825035598188,0.05396975719500429,321,70
espana,Santo Tomé,Santo Tomé,0.01914963908639848,0.0016006189059769777,202,786
espana,Santovenia de Pisuerga,Santovenia de Pisuerga,0.02860335888687992,0.031027552876000942,124,186
espana,Santovenia de la Valdoncina,Santovenia de la Valdoncina,0.010121374441172122,0.0228466118010075,331,282
espana,Santurtzi,Santurtzi,0.00038784466117365655,0.0015850573332799793,874,787
espana,Sarrión,Sarrión,0.001643009778108147,0.01571496534215452,747,386
espana,Sartaguda,Sartaguda,0.011887028721911946,0.04272540938051602,292,112
espana,Saviñao (O),Saviñao (O),0.001989061425445774,0.0009159097073090484,709,828
espana,Sayalonga,Sayalonga,0.0003197563663721321,0.0,880,905
espana,Segorbe,Segorbe,0.0039660329780919394,0.06360459377626015,572,49
espana,Segura,Segura,0.0025183718704260252,0.005313165535118024,665,605
espana,Segura de León,Segura de León,0.001789804573942597,0.00477517973616465,723,635
espana,Selaya,Selaya,0.010031598544354708,0.032010155037725696,332,171
espana,Sepúlveda,Sepúlveda,0.05158380227071146,0.030649628967645268,42,194
espana,Serrada,Serrada,0.0021614964261790727,0.0,694,905
espana,Serradilla,Serradilla,0.009196847533176974,0.0026321288676065856,356,730
espana,Setenil de las Bodegas,Setenil de las Bodegas,0.0021756943335169104,0.0037903544926260377,690,676
espana,Seu d'Urgell (La),Seu d'Urgell (La),0.005094369100650576,0.0006758168714125017,514,840
espana,Siero,Siero,0.026786052451894315,0.021588347494364488,136,298
espana,Siete Aguas,Siete Aguas,0.005131039592607389,0.015394841560959126,511,392
espana,Sigüenza,Sigüenza,0.08393128320903459,0.10291979565431966,9,11
espana,Sils,Sils,0.0029623631491809267,0.003970424119548448,634,669
espana,Siruela,Siruela,0.006469054388323993,0.01667533668574071,446,376
espana,Socuéllamos,Socuéllamos,0.04336967094440082,0.0306273981495067,61,196
espana,Solsona,Solsona,0.0014782400689882331,0.01800473961042714,762,350
espana,Sondika,Sondika,0.0017050770339769982,0.0038903931742495985,733,674
espana,Sort,Sort,0.0010360544118265481,0.0011515563795778813,813,817
espana,Soses,Soses,0.005558128808034114,0.019723181852538536,487,326
espana,Sotonera (La),Sotonera (La),0.006129469379027976,0.01083307767892474,460,468
espana,Soutomaior,Soutomaior,0.00024644772837985617,0.002414266849848608,886,740
espana,Subirats,Subirats,0.003349873041555258,0.000618016744252222,608,842
espana,Sástago,Sástago,0.010508474849838313,0.020381214069440184,317,314
espana,Súria,Súria,0.0031235265363085025,0.00952145940874916,622,488
espana,Tabernas,Tabernas,0.002390581563542527,0.0021185969686056388,673,759
espana,Tafalla,Tafalla,0.002674857301329137,0.036398518538279245,656,144
espana,Talayuelas,Talayuelas,0.009418569861654702,0.023931475726169674,347,271
espana,Tarancón,Tarancón,0.0016722507969613228,0.027950807645622973,738,236
espana,Tarazona de la Mancha,Tarazona de la Mancha,0.03878356440929611,0.047765135852529644,79,94
espana,Tarifa,Tarifa,1.018912498017752e-06,0.0,941,905
espana,Teruel,Teruel,0.0009785563874728923,0.03739890535451486,818,134
espana,Teulada,Teulada,0.0,0.0,943,905
espana,Teverga,Teverga,0.04820917359094354,0.0011182101523700275,48,820
espana,Tibi,Tibi,0.003227368805384035,0.00608679800634023,617,580
espana,Tielmes,Tielmes,0.007405306666538742,0.006669245441570741,405,560
espana,Tineo,Tineo,0.02104462950080149,0.004163832237353999,186,660
espana,Tobarra,Tobarra,0.027339402580931146,0.030671859785783837,132,192
espana,Tocina,Tocina,0.029018951326480972,0.03175894679275987,121,176
espana,Tordoia,Tordoia,0.003416684043339769,0.007333946903913958,602,542
espana,Torelló,Torelló,0.0044097046037255856,0.008934565809890936,547,501
espana,Toro,Toro,0.08818733558735521,0.06818636539461925,6,34
espana,Torquemada,Torquemada,0.000498256597562529,0.04181394583683468,865,114
espana,Torralba de Calatrava,Torralba de Calatrava,0.00662301313466899,0.013643053091639878,439,419
espana,Torre de Miguel Sesmero,Torre de Miguel Sesmero,0.0022800287355413122,0.003132322275724391,682,703
espana,Torre-Pacheco,Torre-Pacheco,0.002928617404793371,0.001238256570318301,636,812
espana,Torrecillas de la Tiesa,Torrecillas de la Tiesa,0.038115416571672035,0.04343012631550866,80,110
espana,Torrejón de la Calzada,Torrejón de la Calzada,0.00869535129945836,0.0008803403982873378,367,829
espana,Torrejón del Rey,Torrejón del Rey,0.005474620476273271,0.06774174903184788,490,36
espana,Torrente de Cinca,Torrente de Cinca,0.03560111133872293,0.028597724453455334,86,231
espana,Torrenueva,Torrenueva,0.012563689847606259,0.023635805844926704,279,272
espana,Torreorgaz,Torreorgaz,0.00535567983857714,0.006375798642141628,496,570
espana,Torreperogil,Torreperogil,0.0008955458678323673,0.03044510544077043,827,199
espana,Torà,Torà,0.013377972414795611,0.013567468309968743,267,420
espana,Totana,Totana,0.01073663009652383,0.016793160021875125,311,375
espana,Trabazos,Trabazos,0.0,0.0,943,905
espana,Trasmiras,Trasmiras,0.0030298989078418855,0.0003423545993339647,627,853
espana,Traspinedo,Traspinedo,0.00497113733892087,0.03064073664038984,523,195
espana,Trespaderne,Trespaderne,0.014697425886218479,0.032748218199926196,247,163
espana,Trigueros,Trigueros,0.0016376710197689645,0.002460951567939603,748,738
espana,Trijueque,Trijueque,0.07952553967211791,0.020445683442042034,12,312
espana,Trujillanos,Trujillanos,0.009934955636096861,0.0081676025841103,336,520
espana,Turre,Turre,0.0007211258859022456,6.446937260185049e-05,840,878
espana,Tàrrega,Tàrrega,0.015438765746221465,0.0412092675834656,235,118
espana,Térmens,Térmens,0.0013886666197678683,0.03312614210828187,772,160
espana,Tíjola,Tíjola,0.001170077421492994,0.007709647730455776,796,535
espana,Uceda,Uceda,0.014544939972224627,0.015381503070075984,249,394
espana,Uleila del Campo,Uleila del Campo,0.0005556137258918458,0.011829018331532637,857,448
espana,Ullà,Ullà,6.313943309924018e-05,1.7784654510855308e-05,918,894
espana,Ultzama,Ultzama,0.001778982578971382,0.003777016001742896,725,678
espana,Unión (La),Unión (La),8.549320086234096e-05,0.0,910,905
espana,Urkabustaiz,Urkabustaiz,0.007637564847564275,0.014861301925633466,395,401
espana,Urretxu,Urretxu,0.0013985824839023628,0.00399710110131473,769,668
espana,Useras/Useres (les),Useras/Useres (les),0.025129197856052183,0.028786686407633173,152,227
espana,Utiel,Utiel,0.019712205141509977,0.08740046151178456,193,19
espana,Utrillas,Utrillas,0.0023369642317468795,0.0014005415427298556,678,802
espana,Valadouro (O),Valadouro (O),0.004159075272704858,0.002703267485650007,562,719
espana,Valdecaballeros,Valdecaballeros,0.00028629433057395935,0.0303383975137053,883,200
espana,Valdeganga,Valdeganga,0.006762600425312258,0.054850097593291625,429,67
espana,Valdegovía/Gaubea,Valdegovía/Gaubea,0.04511075518739117,0.026954866993015077,56,243
espana,Valdeolmos-Alalpardo,Valdeolmos-Alalpardo,0.02650491384097858,0.0011204332341838844,138,819
espana,Valdepolo,Valdepolo,0.02649618614537236,0.001827373250990383,139,779
espana,Valderas,Valderas,0.043059511002425416,0.029684811460431365,63,211
espana,Valderredible,Valderredible,0.026057606173992852,0.03830814581638233,144,133
espana,Valderrobres,Valderrobres,0.010216212711696296,0.014183261972407109,326,411
espana,Valdés,Valdés,0.002335946170754372,0.004884110745043639,679,627
espana,Valencia del Ventoso,Valencia del Ventoso,0.007044316898098584,0.017391169029802634,420,365
espana,Vall de Boí (La),Vall de Boí (La),0.00015631061570896518,0.0013538568246388603,897,805
espana,Valle de Santa Ana,Valle de Santa Ana,0.0029005295760638453,0.008927896564449365,638,502
espana,Valle del Zalabí,Valle del Zalabí,0.001997164829738378,0.011317709514345548,706,459
espana,Valmojado,Valmojado,0.013107497796357488,0.020868068986674846,271,305
espana,Valverde de Júcar,Valverde de Júcar,0.006534356969620995,0.031818970001734004,443,174
espana,Valverde de Leganés,Valverde de Leganés,0.0016532533135508933,0.0023653590499437558,744,744
espana,Valverde del Camino,Valverde del Camino,0.001991320783316985,0.0043150018006962694,708,651
espana,Vedra,Vedra,0.006438584703250354,0.014543401226251928,448,409
espana,Vega de Espinareda,Vega de Espinareda,0.03774114134986075,0.07327055350291001,82,27
espana,Vegas del Condado,Vegas del Condado,0.00779950960596247,0.031463276911516895,390,180
espana,Vegas del Genil,Vegas del Genil,0.000960756152480522,0.0003490238447755354,820,852
espana,Vejer de la Frontera,Vejer de la Frontera,0.0003283296132079988,6.6692454415707406e-06,877,901
espana,Velilla del Río Carrión,Velilla del Río Carrión,0.003438565138158916,0.040311142530667414,601,120
espana,Venta de Baños,Venta de Baños,0.00908162554981309,0.0516577521085931,359,77
espana,Venta del Moro,Venta del Moro,0.03469164229777876,0.08515292579797522,88,21
espana,Vera,Vera,0.0013156918823068284,0.002436497667987177,781,739
espana,Viana do Bolo,Viana do Bolo,0.002688953027955058,0.009797121553667418,654,478
espana,Vicedo (O),Vicedo (O),0.0009104110790769216,0.0026676981766282962,826,724
espana,Victoria (La),Victoria (La),0.004599956780780228,0.038681623561110295,538,131
espana,Vielha e Mijaran,Vielha e Mijaran,6.439732870806776e-05,0.0,917,905
espana,Vila de Cruces,Vila de Cruces,0.0028685118443252675,0.016862075558104688,644,371
espana,Vilafant,Vilafant,3.116434845956115e-05,0.0020963661504670695,925,762
espana,Vilafranca del Penedès,Vilafranca del Penedès,0.002626324532671831,0.02930688755207569,658,219
espana,Vilallonga del Camp,Vilallonga del Camp,0.0013745202898058791,0.05076851938305033,773,80
espana,Villa de Don Fadrique (La),Villa de Don Fadrique (La),0.041159415872829445,0.05167109059947624,72,76
espana,Villa del Río,Villa del Río,0.0025034759472862492,0.04365688066052207,666,109
espana,Villabrágima,Villabrágima,0.11226107609981978,0.09312934334609382,2,14
espana,Villacastín,Villacastín,0.02954911129618608,0.033539635325659255,116,155
espana,Villada,Villada,0.010525624407320744,0.007754109366732914,316,534
espana,Villadecanes,Villadecanes,0.059145739318237515,0.06750832544139289,30,38
espana,Villadiego,Villadiego,0.025040499807019462,0.03183008541080329,154,173
espana,Villafranca de los Barros,Villafranca de los Barros,0.009267426110218783,0.018696118054536644,354,341
espana,Villafranca de los Caballeros,Villafranca de los Caballeros,0.03926654718175397,0.02031007545139676,78,316
espana,Villafranca del Cid/Vilafranca,Villafranca del Cid/Vilafranca,0.001184266534554193,0.0,792,905
espana,Villafufre,Villafufre,0.01940647802045809,0.003112314539399679,198,704
espana,Villalpando,Villalpando,0.05347617785105028,0.1348765967285128,37,3
espana,Villalpardo,Villalpardo,0.017158914828463854,0.04818085215172089,220,91
espana,Villalón de Campos,Villalón de Campos,0.01904530912429107,0.005004157162991912,203,619
espana,Villamanrique,Villamanrique,0.019191416392226046,0.06445158794733964,201,45
espana,Villamanín,Villamanín,0.024129805669725356,0.025211970850951258,157,263
espana,Villamañán,Villamañán,0.09396604760601862,0.030722990667502545,4,191
espana,Villanueva de Córdoba,Villanueva de Córdoba,0.005396602234243785,0.026494689057546695,494,250
espana,Villanueva de Perales,Villanueva de Perales,0.036246452686315676,0.02871777087140361,85,228
espana,Villanueva de la Cañada,Villanueva de la Cañada,0.015353106960007298,0.03018722795036303,236,205
espana,Villanueva de la Fuente,Villanueva de la Fuente,0.03396648770145273,0.0463534789007305,91,101
espana,Villanueva de la Serena,Villanueva de la Serena,0.01611145410371557,0.010950901015059156,229,466
espana,Villanueva de la Torre,Villanueva de la Torre,0.002949710585221213,0.002552097922307737,635,734
espana,Villanueva del Ariscal,Villanueva del Ariscal,0.002687325344068677,0.007142761867922263,655,547
espana,Villanueva del Fresno,Villanueva del Fresno,8.388385461591162e-06,0.00024231591771040357,934,860
espana,Villanueva del Rey,Villanueva del Rey,0.01747452946486938,0.019725404934352393,216,325
espana,Villanueva del Trabuco,Villanueva del Trabuco,0.003589762626120878,0.0053353963532565924,594,603
espana,Villar de Olalla,Villar de Olalla,0.0030435630338190483,0.0,626,905
espana,Villar del Olmo,Villar del Olmo,0.004611237226623031,0.004052678146661153,537,667
espana,Villaralbo,Villaralbo,0.0008680947368761917,0.0015739419242106947,831,789
espana,Villaralto,Villaralto,0.023835273284597336,0.0008003094529884889,161,833
espana,Villarcayo de Merindad de Castilla la Vieja,Villarcayo de Merindad de Castilla la Vieja,0.01735288996871784,0.01555045728792911,218,389
espana,Villardompardo,Villardompardo,0.01530796859002864,0.010635223397491475,238,471
espana,Villares (Los),Villares (Los),0.010776901885693337,0.020305629287769047,308,317
espana,Villares de la Reina,Villares de la Reina,0.0007042782924216502,0.0654075131272981,842,41
espana,Villasabariego,Villasabariego,0.040243959104171716,0.002163058604882777,74,755
espana,Villava/Atarrabia,Villava/Atarrabia,0.0022760016566770055,0.0011293255614393122,683,818
espana,Villaverde del Río,Villaverde del Río,0.0001516333226449888,0.009892714071663266,899,476
espana,Villaviciosa de Córdoba,Villaviciosa de Córdoba,0.021404924255938845,0.01521921809766443,183,396
espana,Vinuesa,Vinuesa,0.0001234540412512929,0.0015694957605829809,903,790
espana,Viso del Marqués,Viso del Marqués,0.04143211556790124,0.0367364269739855,71,141
espana,Vitigudino,Vitigudino,0.0018330611841341554,0.0026143442130957305,720,731
espana,Vélez-Blanco,Vélez-Blanco,0.014397253048701465,0.006529191287297755,254,564
espana,Xermade,Xermade,0.008958221719848588,0.0069760307318829946,361,554
espana,Yecla,Yecla,0.005115802103195318,0.017488984629612337,512,363
espana,Yepes,Yepes,0.0025888396687666518,0.019091826617403173,663,338
espana,Yunquera,Yunquera,0.0038850314228740584,0.0035569309021710616,577,684
espana,Yunquera de Henares,Yunquera de Henares,0.0028752501420889957,0.05897613743981006,643,54
espana,Zahara,Zahara,0.0008538026752747243,0.007091630986203554,832,550
espana,Zalamea de la Serena,Zalamea de la Serena,0.021564863981913436,0.030231689586640166,180,204
espana,Zalla,Zalla,0.013502517363247176,0.026372419557784566,265,251
espana,Zaratán,Zaratán,0.02860335888687992,0.090003690315811,124,17
espana,Zarautz,Zarautz,0.001191524387830701,0.0008269864347547718,791,830
espana,Zarza (La),Zarza (La),0.00219021757844455,0.02992712737814177,689,207
espana,Zarza de Granadilla,Zarza de Granadilla,0.0017865104907640217,0.025480963750427944,724,260
espana,Zas,Zas,3.85826714446161e-05,0.0021430508685580645,922,756
espana,Ágreda,Ágreda,0.001560777570124545,0.0,754,905
espana,Águilas,Águilas,0.004129420213014735,0.001104871661486886,567,821
espana,Álora,Álora,0.004773111608923537,0.008381018438240564,531,514
espana,Ávila,Ávila,0.00039136236218946166,0.0032723764299973767,873,697
espana,Ènova (l'),Ènova (l'),0.0014298311784807821,0.0053153886169318805,766,604
espana,Écija,Écija,0.006703571457776686,0.01756901557491119,433,360
espana,Órgiva,Órgiva,0.001704149680870231,0.005379857989533731,734,600
adif,00018,MIRABUENO,0.0,0.0,367,348
adif,02003,ANTEQUERA-SANTA ANA,0.05158480288350409,0.10991906644080558,77,77
adif,02030,ANTEQUERA AV,0.009879209399254556,0.040560888386975344,233,147
adif,03100,JAEN,0.0,0.0,367,348
adif,03216,VALENCIA-JOAQUIN SOROLLA,0.00010694180654654963,0.0030713686840169057,365,327
adif,03310,MONFORTE DEL CID A.V.,0.011235876552082085,0.044282463254795276,218,142
adif,03500,ARROYO DE LA HERRERA,0.0018864534674811356,0.02453672809404035,345,188
adif,04031,BIF. CAMBIADOR ZARAGOZA-DELICIAS,0.02743147428289359,0.03851616104580532,128,151
adif,04040,ZARAGOZA DELICIAS,0.04568950185394438,0.09384357408072824,86,89
adif,04104,CAMP DE TARRAGONA,0.08720572158382188,0.0030371473059220095,39,328
adif,04200,RODA DE BARA-CAMB. DE ANCHO,0.0,0.0,367,348
adif,04307,FIGUERES-VILAFANT,0.004132231404958679,0.004132231404958678,303,292
adif,04313,LIMITE ADIF - LFPSA,0.0,0.0,367,348
adif,05019,ANTEQUERA,0.0,0.0,367,348
adif,05223,LA MARUCA MERCANCIAS,0.02691149228340815,0.012071591122974522,131,248
adif,05226,PUERTO AVILES,0.0,0.0,367,348
adif,05308,SOTO UDRION,0.023874198477180197,0.023338979860718992,143,196
adif,05325,PRAVIA,0.05482523926653992,0.019531851547661825,71,212
adif,05329,SAN ESTEBAN,0.0,0.0,367,348
adif,05389,COLLANZO,0.0,0.0,367,348
adif,05405,SOTIELLO,0.02654254473923419,0.01607549236007734,134,228
adif,05443,LAVIANA,0.0,0.0,367,348
adif,05447,PUERTO EL MUSEL,0.0,0.0,367,348
adif,05451,BILBAO LA CONCORDIA,0.0,0.0,367,348
adif,05455,BASURTO HOSPITAL,0.008255907465393631,0.008255907465393631,251,261
adif,05461,IRAUREGUI,0.0693713325079348,0.026128022175453007,50,185
adif,05473,ARANGUREN,0.07734484779370308,0.012756018684872441,45,235
adif,05509,EL BERRON,0.06190252251183547,0.03196276714063275,58,169
