cod,nombre,categoria,tipo_dep,tipo_dep_cod,estado,titular,lat,lon,conectado,n_conexiones
35207,CASATEJADA (APD),P,Punto KM,P,EX,AD,39.8919177569875,-5.67759804553751,SI,2
54518,LOS ALAMOS (APD),S,Punto KM,P,EX,AD,36.6450207844158,-4.48513190717374,SI,2
54508,LA COLINA (APD),S,Punto KM,P,EX,AD,36.6419092984814,-4.49265081308486,SI,2
54509,TORREMOLINOS,S,Estación,E,EX,AD,36.62249695073,-4.49962511932154,SI,2
54519,MONTEMAR ALTO (APD),S,Punto KM,P,EX,AD,36.6136638525533,-4.50942463517514,SI,2
54523,"AGUJA KM. 17,0 (P. B.)",S,Estación,E,EX,AD,36.6113234793565,-4.51301462087368,SI,2
54513,CARVAJAL,S,Punto KM,P,EX,AD,36.5706488565235,-4.59369347491613,SI,2
54514,TORREBLANCA (APD),S,Punto KM,P,EX,AD,36.5648750012513,-4.60667551410712,SI,2
54515,LOS BOLICHES (APD),S,Punto KM,P,EX,AD,36.5546346944613,-4.61457651379011,SI,2
51051,ESTADIO OLIMPICO (APD),S,Punto KM,P,EX,AD,37.4169215819279,-6.00768420186481,SI,2
51009,PALACIO DE CONGRESOS (APD),S,Punto KM,P,EX,AD,37.4036271857082,-5.93652332281956,SI,2
51010,PADRE PIO-PALMETE (APD),S,Punto KM,P,EX,AD,37.3709571870026,-5.93948070190443,SI,2
43003,VILLANUEVA DEL ARISCAL Y OLIVARES,S,Túnel,T,EX,AD,37.4070697270682,-6.14822632520532,SI,2
43004,SANLUCAR LA MAYOR (APD),S,Apartadero,Y,EX,AD,37.3814057327226,-6.19395569888687,SI,2
43006,AZNALCAZAR-PILAS,S,Apeadero,A,EX,AD,37.3142602678957,-6.25882588641979,SI,2
43007,HUEVAR (APD),S,Apartadero,Y,FS,AD,37.3536215893441,-6.28393141227503,SI,2
43008,CARRION DE LOS CESPEDES,P,Apeadero,A,EX,AD,37.3689935078047,-6.33504050804379,SI,2
43013,NIEBLA,S,Apeadero,A,EX,AD,37.3614058619892,-6.66164357236167,SI,2
40114,KM. 165.7,S,Cargadero,K,FS,AD,37.8624314214324,-5.73773848311976,SI,2
40118,ARENILLAS (APD),S,Punto KM,P,EX,AD,37.7012979373243,-5.75071677247299,SI,2
81200,CASTEJON DE EBRO,P,Estación,E,EX,AD,42.1728362606183,-1.69243927057726,SI,3
81105,ALCANADRE,P,Túnel,T,EX,AD,42.4074484071484,-2.12202866980244,SI,2
70705,PLASENCIA DE JALON (APD),P,Punto KM,P,EX,AD,41.6894746424247,-1.23425656944095,SI,2
70707,PINSEQUE (APD),S,Apartadero,Y,FS,AD,41.742488510417,-1.08823466950951,SI,2
70801,UTEBO (APD),P,Punto KM,P,EX,AD,41.7108439184401,-0.998599762693203,SI,2
70806,ZARAGOZA-PORTILLO,P,Estación,E,EX,AD,41.6527616090073,-0.89590964044887,SI,2
78005,VILLANUEVA DE GALLEGO,P,Apeadero,A,EX,AD,41.7656450014084,-0.822166107467999,SI,2
78101,ONTINAR DEL SALZ,S,Apartadero,Y,FS,AD,41.943452475354,-0.737577804750277,SI,2
78201,GRAÑEN,P,Estación,E,EX,AD,41.9379810094089,-0.369300215189211,SI,2
78202,MARCEN-POLIÑINO,S,Túnel,T,EX,AD,41.8819010074376,-0.283595432472493,SI,2
78204,TORMILLO-LASTANOSA,S,Túnel,T,EX,AD,41.848834760532,-0.0376470594965063,SI,2
78205,TERREU,S,Apartadero,Y,FS,AD,41.8513219747237,0.0151346219362132,SI,2
99501,MONTAGUT (CGD.),S,Garita,G,EX,AD,41.630203431317,0.499306864403556,SI,2
03213,REQUENA-UTIEL,P,Estación,E,EX,AV,39.5237281328961,-1.13844782606988,SI,2
B0321,BIF. XATIVA,S,Bifurcación,B,EX,AV,39.4462478851584,-0.417086656273646,SI,2
16701,LA CAMOCHA,S,Apartadero,Y,FS,AD,43.4854313905353,-5.66820285285423,SI,2
23003,FIGUEIRIDO,S,Apartadero,Y,FS,AD,42.3798949821444,-8.63266574495199,SI,2
33005,VILLAR DE LOS ALAMOS,S,Apartadero,Y,FS,AD,40.8689540454128,-6.00772590090504,SI,2
34006,MUÑOGRANDE,S,Apartadero,Y,FS,AD,40.8210987693972,-4.91094546753805,SI,2
37304,EL MADROÑAL-FONTANOSA,S,Apartadero,Y,FS,AD,38.7126786313257,-4.61137246942941,SI,2
74202,PLASENCIA DEL MONTE (APD),P,Depósito,D,EX,AD,42.2051925224654,-0.560911965062482,SI,2
74205,RIGLOS-CONCILIO (APD),P,Punto KM,P,EX,AD,42.3162056797229,-0.727396037371673,SI,2
74206,RIGLOS (APD),P,Punto KM,P,EX,AD,42.344697885098,-0.731712330058014,SI,2
74211,SABIÑANIGO,P,Túnel,T,EX,AD,42.5203486271819,-0.37331550886515,SI,2
74214,CASTIELLO-PUEBLO (APD),P,Punto KM,P,EX,AD,42.625606070738,-0.543939255515248,SI,2
74215,CASTIELLO (APD),S,Apartadero,Y,FS,AD,42.6498909121476,-0.555511263793466,SI,2
74216,VILLANUA (APD),P,Punto KM,P,EX,AD,42.6890781975529,-0.523474228332875,SI,2
75101,ALCOLETGE (APD),P,Punto KM,P,EX,CA,41.654268934091,0.685770622381574,NO,0
75102,VILANOVA DE LA BARCA (APD),P,Punto KM,P,EX,CA,41.6873601876482,0.727914873102143,NO,0
75103,TERMENS (APD),P,Punto KM,P,EX,CA,41.7165276217888,0.763041878574179,NO,0
75104,VALLFOGONA DE BALAGUER (APD),P,Punto KM,P,EX,CA,41.756671677691,0.805850307501166,NO,0
65306,TORREBLANCA,P,Túnel,T,EX,AD,40.2121704776443,0.199007794110138,SI,2
14117,EL CARRION (APD),P,Punto KM,P,EX,AD,42.1167476158667,-4.49584874705366,SI,2
14228,COBEJO,S,Túnel,T,EX,AD,43.1312189410239,-4.06759133541298,SI,2
14209,LAS FRAGUAS,S,Túnel,T,EX,AD,43.1931923049866,-4.0541315305058,SI,2
14237,MURIEDAS-BAHIA (APD),S,Punto KM,P,EX,AD,43.4217142428506,-3.84413442481916,SI,2
14220,MALIAÑO (APD),P,Punto KM,P,EX,AD,43.417420022623,-3.84204479037755,SI,2
14219,BOO,S,Túnel,T,EX,AD,43.4103922090833,-3.84163239784,SI,2
14231,NUEVA MONTAÑA (APD),S,Punto KM,P,EX,AD,43.4447130350464,-3.84719943730566,SI,2
14230,VALDECILLA (APD),P,Punto KM,P,EX,AD,43.4540453872326,-3.82790279858763,SI,2
20007,NISTAL (APD),P,Punto KM,P,EX,AD,42.424435915383,-6.00795416430803,SI,2
20005,VEGUELLINA,P,Túnel,T,EX,AD,42.4335423946123,-5.88760313976587,SI,2
20003,VILLADANGOS,S,Túnel,T,EX,AD,42.5215685964635,-5.74556819894492,SI,2
20006,BARRIENTOS,P,Túnel,T,EX,AD,42.4143274306966,-5.96404800324759,SI,2
20004,SAN MARTIN DEL CAMINO,S,Túnel,T,EX,AD,42.4764922906895,-5.82023617642354,SI,2
30220,ASTORGA CLASIFICACION,S,Apartadero,Y,FS,AD,42.459329784838,-6.04673287235619,SI,2
20104,BRAÑUELAS,P,Túnel,T,EX,AD,42.6325804805342,-6.20107611332568,SI,2
10209,EL PIMPOLLAR (APD),P,Punto KM,P,EX,AD,40.5677016184366,-4.2830505654039,SI,2
10407,ADANERO-MUÑOZ,S,Apartadero,Y,FS,AD,40.9662632595683,-4.63622296834711,SI,2
35108,KM. 110.4 (ILLÁN DE VACAS - CEBOLLA),S,Cargadero,K,FS,AD,39.9681526180738,-4.5596945104869,SI,2
20300,MONFORTE DE LEMOS,P,Estación,E,EX,AD,42.529591346398,-7.50347904359973,SI,3
55017,ALMORAIMA,P,Punto KM,P,EX,AD,36.2767345967462,-5.43010071183032,SI,2
55019,LOS BARRIOS,P,Túnel,T,EX,AD,36.1738779283627,-5.46078235692753,SI,2
01004,PARADAS,S,Apartadero,Y,FS,AD,37.3033035184803,-5.50021671880948,SI,2
01005,MARCHENA,P,Estación,E,EX,AD,37.3342201971977,-5.42544774892278,SI,2
01009,PEDRERA,P,Túnel,T,EX,AD,37.2223664663315,-4.89369985595282,SI,2
05002,ATARFE-SANTA FE,S,Apeadero,A,EX,AD,37.2167872319058,-3.69591877432691,SI,2
05003,SIERRA ELVIRA (APD),S,Apartadero,Y,FS,AD,37.2262734001442,-3.71845089634504,SI,2
41005,CEMENTOS BALBOA (CGD),S,Garita,G,EX,AD,38.3800673744085,-6.48122490822132,SI,2
A0720,CTT FUENCARRAL AV,S,Estación,E,EX,AV,40.4946783657078,-3.67850386636211,SI,1
B4015,BIF. CAMBIADOR PLASENCIA DE JALON,S,Estación,E,EX,AV,41.6760970900999,-1.26300601022927,SI,3
B4042,BIF. CAMBIADOR MIRAFLORES,S,Bifurcación,B,EX,AV,41.6047843896282,-0.83535524513055,SI,2
B7840,BIF. CAMBIADOR LLEIDA,S,Bifurcación,B,EX,AV,41.6100288519688,0.649046797912714,SI,2
73020,CAMBIADOR LLEIDA,S,Fin de línea,F,FS,AV,41.6052130240015,0.650616621805917,NO,0
B3710,"LOS GAVILANES - AGUJA KM. 13,400",S,Bifurcación,B,EX,AV,40.3045584583898,-3.66057586946309,SI,3
C7805,"KM. 40,0",S,Cargadero,K,EX,AV,41.9816877948351,-0.68267461393916,SI,2
74199,HUESCA - CAMBIADOR DE ANCHO,S,Fin de línea,F,FS,AV,42.1267792938202,-0.411571460006697,NO,0
71706,GAVA,S,Estación,E,EX,AD,41.3033672448889,2.01048967425613,SI,2
71709,VILADECANS (APD),S,Punto KM,P,EX,AD,41.309433709082,2.02741024568118,SI,2
84001,KM. 8.4 (NIÑO DE MEDINACELI),S,Cargadero,K,FS,AD,41.1905676655668,-2.50949385328311,SI,2
83005,VILLAR DEL CAMPO,S,Fin de línea,F,FS,AD,41.7961910457959,-2.1230929165986,NO,0
74208,ANZANIGO (APD),P,Punto KM,P,EX,AD,42.4033374236912,-0.643064666997639,SI,2
74209,CALDEARENAS-AQUILUE (APD),P,Punto KM,P,EX,AD,42.3978992081957,-0.499451555087264,SI,2
75106,GERB (APD),P,Punto KM,P,EX,CA,41.8233177999893,0.812045339900274,NO,0
67201,CAPARRATES,S,Túnel,T,EX,AD,40.3314325590609,-1.03367356272916,SI,2
60407,GANGUERAS,S,Apartadero,Y,FS,AD,39.2800937986129,-2.70275978679385,SI,2
65014,VINIVAL,S,Apartadero,Y,FS,AD,39.4835253868052,-0.332197384032935,SI,2
61010,PUERTO HERRADO,S,Fin de línea,F,FS,AD,38.2767290449438,-1.56776720677271,NO,0
61019,SANTA BARBARA DEL SEGURA,S,Apartadero,Y,FS,AD,37.9910568028117,-1.21942589741258,SI,2
14114,AGUILAR DE CAMPOO,P,Túnel,T,EX,AD,42.7853160197464,-4.23382369568593,SI,2
14111,HERRERA DE PISUERGA,P,Apeadero,A,EX,AD,42.5986513791399,-4.3165279182488,SI,2
14108,ESPINOSA DE VILLAGONZALO (APD),P,Punto KM,P,EX,AD,42.4789480991278,-4.37447730136602,SI,2
14110,SAN CRISTOBAL DE BOEDO (APD),S,Apartadero,Y,FS,AD,42.5422254157431,-4.35737437412817,SI,2
73100,LA PLANA-PICAMOIXONS,P,Túnel,T,EX,AD,41.3060957718526,1.19492901418267,SI,3
72100,RODA DE BARA,P,Estación,E,EX,AD,41.1839277347425,1.44010964619004,SI,3
71600,SANT VICENÇ DE CALDERS,P,Estación,E,EX,AD,41.186152043868,1.52465591222352,SI,4
71603,CUNIT,S,Túnel,T,EX,AD,41.1949929759407,1.6319203421041,SI,2
71700,VILANOVA I LA GELTRU,P,Estación,E,EX,AD,41.2202976267599,1.73080472515291,SI,2
71701,SITGES,S,Estación,E,EX,AD,41.2390398076842,1.80970303579953,SI,2
51111,BELLAVISTA (APD),P,Punto KM,P,EX,AD,37.3215124829265,-5.96433957861883,SI,2
51413,PUERTO DE SANTA Mõ CONTENEDORES,S,Apartadero,Y,FS,AD,36.591534861427,-6.21933585971076,SI,2
56102,FONELAS,S,Túnel,T,EX,AD,37.3629140124734,-3.18492881844149,SI,2
56103,BENALUA DE GUADIX (APD),P,Punto KM,P,EX,AD,37.3452958273746,-3.16314415361932,SI,2
56302,ABLA Y ABRUCENA,S,Túnel,T,EX,AD,37.167489000097,-2.78397565510247,SI,2
56303,DOÑA MARIA DE OCAÑA,S,Túnel,T,EX,AD,37.1437225950825,-2.69105214858197,SI,2
71402,LA CANONJA,S,Apartadero,Y,FS,AD,41.1113698212582,1.1835387061741,SI,2
B4300,BIF. MOLLET,S,Bifurcación,B,EX,AV,41.5298673227555,2.21925393710626,SI,3
79001,"KM. 641,5 (BIFURCACIÓN CLOT)",S,Cargadero,K,EX,AV,41.537242346145,2.22576541395363,SI,2
B6040,PUESTO DE BLOQUEO ARENALES,S,Estación,E,EX,AD,39.3599637648226,-3.04113847790907,SI,2
60404,RIO ZANCARA,S,Túnel,T,EX,AD,39.3347962472113,-2.95186390289079,SI,2
60503,MINAYA,P,Túnel,T,EX,AD,39.2407168429486,-2.34848613232846,SI,2
60501,PERALTA,S,Apartadero,Y,FS,AD,39.2640073372572,-2.53078902703376,SI,2
60502,MATAS VERDES,S,Apartadero,Y,FS,AD,39.2574980289379,-2.44528608396041,SI,2
60504,SANTA MARTA,S,Apartadero,Y,FS,AD,39.2247313165051,-2.25670286324723,SI,2
60507,LA GINETA,P,Apeadero,A,EX,AD,39.1117005196632,-2.00028440737947,SI,2
60506,HOYA DEL POZO,S,Apartadero,Y,FS,AD,39.1490377541081,-2.08794740548142,SI,2
60601,LA LOSILLA,S,Fin de línea,F,FS,AD,38.954082037647,-1.78518244353514,NO,0
60705,ALPERA,S,Túnel,T,EX,AD,38.9399166486959,-1.25299876071293,SI,2
04044,EL BURGO DE EBRO-A.V.,S,Estación,E,EX,AV,41.5521003467068,-0.755333206146134,SI,2
62100,SAN ISIDRO-ALBATERA-CATRAL,P,Túnel,T,EX,AD,38.1669998616363,-0.838091567582035,SI,2
62109,SANT GABRIEL,P,Túnel,T,EX,AD,38.3290482365322,-0.508730710004576,SI,3
64006,L ALCUDIA,S,Túnel,T,EX,AD,38.969051758453,-0.586422934337706,SI,2
69008,ONTINYENT,P,Túnel,T,EX,AD,38.8095090953504,-0.602622528430095,SI,2
69011,ALCOI,P,Apeadero,A,EX,AD,38.709475597886,-0.470277637308077,SI,1
69104,CULLERA,S,Túnel,T,EX,AD,39.1778335329306,-0.263250823625306,SI,2
69108,GANDIA-MERCADERIES,S,Apeadero,A,EX,AD,38.9834836082476,-0.181017830896715,SI,3
69111,PLATJA I GRAU DE GANDIA (APD),S,Punto KM,P,EX,AD,38.9902108790244,-0.16245056598165,SI,2
69109,GANDIA PORT,S,Apeadero,A,EX,AD,38.9930728723721,-0.158041818274471,SI,1
B1511,BIF. GALICIA,S,Bifurcación,B,EX,AD,42.5979858809354,-5.59948343466793,SI,3
15400,VERIÑA,P,Apeadero,A,EX,AD,43.5415832331111,-5.72278946396363,SI,5
54501,VICTORIA KENT (APD),P,Punto KM,P,EX,AD,36.70122906859,-4.45425959251528,SI,2
05000,GRANADA,P,Estación,E,EX,AV,37.1839998855654,-3.60913612993463,SI,2
50507,PEÑAFLOR,P,Túnel,T,EX,AD,37.7075062067965,-5.34163863328333,SI,2
50602,GUADAJOZ (APD),S,Punto KM,P,EX,AD,37.5813778102912,-5.66988607977698,SI,2
50701,CANTILLANA (APD),S,Punto KM,P,EX,AD,37.5748897910549,-5.80319203613645,SI,2
50702,BRENES,S,Estación,E,EX,AD,37.5462475280967,-5.86680087155842,SI,2
50703,LA RINCONADA (APD),S,Punto KM,P,EX,AD,37.4800328076789,-5.94005895492037,SI,2
51100,SAN BERNARDO  (APD),P,Punto KM,P,EX,AD,37.3775179963768,-5.97953933513598,SI,2
51110,VIRGEN DEL ROCIO (APD),P,Punto KM,P,EX,AD,37.3628242967432,-5.97599204189495,SI,2
51112,CANTAELGALLO (APD),S,Punto KM,P,EX,AD,37.2784401564907,-5.91071323488459,SI,2
51104,DON RODRIGO,S,Apartadero,Y,FS,AD,37.233922168397,-5.8484743060725,SI,2
51204,EL CUERVO,S,Apartadero,Y,FS,AD,36.833730424888,-6.06663288026912,SI,2
51207,JEREZ DE LA FRONTERA - MERCANCIAS,S,Apeadero,A,EX,AD,36.7209266972216,-6.0934988441201,SI,2
51417,VALDELAGRANA (APD),S,Punto KM,P,EX,AD,36.5846401146757,-6.21623000256668,SI,2
51401,PUERTO REAL (APD),P,Punto KM,P,EX,AD,36.5327277106266,-6.18943161358624,SI,2
51402,SAN FERNANDO-CENTRO (APD),S,Punto KM,P,EX,AD,36.4758287693231,-6.1940114412756,SI,2
51406,SAN FERNANDO-BAHIA SUR,P,Túnel,T,EX,AD,36.4679781616028,-6.2067438213214,SI,2
51409,ESTADIO (APD),P,Punto KM,P,EX,AD,36.5030898318458,-6.27214044601321,SI,2
51404,SEGUNDA AGUADA (APD),P,Punto KM,P,EX,AD,36.5136420440507,-6.27705198416142,SI,2
51414,SAN SEVERIANO (APD),S,Punto KM,P,EX,AD,36.5213151491814,-6.28059681041258,SI,2
51403,TORREGORDA,S,Apartadero,Y,FS,AD,36.4609342344272,-6.24857503068719,SI,2
56001,TORREBLASCOPEDRO (APD),S,Apartadero,Y,FS,AD,37.9971435029197,-3.61962612427906,SI,2
56002,BEGIJAR,S,Túnel,T,EX,AD,37.9555666116946,-3.53544112143842,SI,2
56004,JODAR-UBEDA,P,Túnel,T,EX,AD,37.9133409751501,-3.35018632599829,SI,2
56007,LARVA,S,Túnel,T,EX,AD,37.7771227262946,-3.23167022860834,SI,2
42008,JABUGO-GALAROZA,P,Apeadero,A,EX,AD,37.9279548149329,-6.77304442864878,SI,2
42012,VALDELAMUSA,P,Apeadero,A,EX,AD,37.7871247093668,-6.87373067466033,SI,2
42020,GIBRALEON,P,Apeadero,A,EX,AD,37.3679113663781,-6.96232238436878,SI,2
70804,RIO HUERVA,S,Túnel,T,EX,AD,41.6034079858817,-0.88918793139444,SI,2
42016,LOS MILANOS (APD),P,Punto KM,P,EX,AD,37.5861858443314,-6.91984550673822,SI,2
79404,BADALONA,P,Estación,E,EX,AD,41.4458647652678,2.24894384554453,SI,2
11009,VILLAQUIRAN,P,Túnel,T,EX,AD,42.2156295416065,-3.99954342046459,SI,2
81107,LODOSA,S,Estación,E,EX,AD,42.3806584126724,-2.07107650998539,SI,2
04103,ALCOVER-A. V.,S,Estación,E,EX,AV,41.2687825176352,1.1872915618012,SI,2
60400,ALCAZAR DE SAN JUAN,P,Estación,E,EX,AD,39.3959734616282,-3.20544131820133,SI,4
60406,SOCUELLAMOS,P,Estación,E,EX,AD,39.2787584174259,-2.77548806733276,SI,2
60500,VILLARROBLEDO,P,Estación,E,EX,AD,39.2608294204279,-2.59851254557766,SI,2
60505,LA RODA DE ALBACETE,P,Estación,E,EX,AD,39.1993807003068,-2.16286371498506,SI,2
60600,ALBACETE - LOS LLANOS,P,Estación,E,EX,AV,38.9997756670939,-1.84823860189732,SI,5
60700,CHINCHILLA,S,Fin de línea,F,FS,AD,38.8974849480461,-1.72612328816664,NO,0
60900,LA ENCINA,P,Apeadero,A,EX,AD,38.7653915985575,-0.954272707294679,SI,3
B4104,BIF. CAN TUNIS-A. V.,S,Bifurcación,B,EX,AV,41.3455180613028,2.11473496087651,SI,3
04031,BIF. CAMBIADOR ZARAGOZA-DELICIAS,S,Estación,E,EX,AV,41.666218181408,-0.925414298077046,SI,3
B4041,BIF. HUESCA,S,Estación,E,EX,AV,41.6327339404172,-0.868020635043602,SI,3
84103,TARDELCUENDE (APD),P,Punto KM,P,EX,AD,41.593521571832,-2.63937062082171,SI,2
84104,QUINTANA REDONDA (APD),P,Punto KM,P,EX,AD,41.6396499370326,-2.60963813455148,SI,2
37601,LA GARROVILLA,S,Estación,E,EX,AD,38.9156052438378,-6.47239325747089,SI,2
37603,MONTIJO,P,Estación,E,EX,AD,38.9135162415012,-6.59856266519564,SI,4
00017,LOS PRADILLOS,S,Estación,E,EX,AD,37.9192343956757,-4.767574311649,SI,2
00018,MIRABUENO,S,Estación,E,EX,AD,37.9148909623569,-4.77342889441022,SI,1
A5031,"ESPELUY-AGUJA KM. 340,1",S,Bifurcación,B,EX,AD,38.0065269528288,-3.82278429950968,SI,3
69005,BUFALI (APD),P,Punto KM,P,EX,AD,38.8674286134047,-0.51048881563243,SI,2
17208,SARRACIN,S,Punto KM,P,EX,AD,42.2504423343909,-3.70540995815719,SI,2
18001,MADRID-RECOLETOS,P,Punto KM,P,EX,AD,40.422536330993,-3.69192149180388,SI,2
18002,MADRID-NUEVOS MINISTERIOS,P,Estación,E,EX,AD,40.4466187555436,-3.69064465705918,SI,2
18103,MADRID-NUEVOS MINISTERIOS,S,Apartadero,Y,FS,AD,40.4470578469912,-3.69137258657132,SI,2
19002,VALDELASFUENTES (APD),S,Punto KM,P,EX,AD,40.5474552683662,-3.65413550810226,SI,2
65212,SAGUNT MERCADERIES,S,Otro,O,EX,AD,39.66527138922,-0.2695212568391,SI,2
19001,UNIVERSIDAD PONTIFICIA DE COMILLAS (A,S,Punto KM,P,EX,AD,40.5539774134239,-3.68370543253046,SI,2
74101,VICIEN,S,Fin de línea,F,FS,AD,42.0548563172363,-0.445255670121709,NO,0
03201,VALDEMORO-A. V.,S,Estación,E,EX,AV,40.1478441289742,-3.70517476544215,SI,2
03204,SANTA CRUZ DE LA ZARZA-A. V.,S,Estación,E,EX,AV,39.9739293481237,-3.16145431152643,SI,2
03208,CUENCA - FERNANDO ZOBEL,P,Estación,E,EX,AV,40.0329788135383,-2.14138709054357,SI,2
A6060,"ALBACETE-AGUJA KM. 279,4",S,Bifurcación,B,EX,AD,38.9942395507855,-1.84196774744527,SI,3
70109,SANTA EUGENIA (APD),P,Punto KM,P,EX,AD,40.386938170802,-3.60895821786828,SI,2
04107,VILLAFRANCA DEL PENEDES-A. V.,S,Estación,E,EX,AV,41.3585134456551,1.71522465788966,SI,2
04108,GELIDA-A.V.,S,Estación,E,EX,AV,41.4427070945596,1.83322379994405,SI,2
08000,TRES CANTOS-A.V.,S,Estación,E,EX,AV,40.6247708049851,-3.72521749621302,SI,2
08001,SOTO DEL REAL-A.V.,S,Estación,E,EX,AV,40.7634459623714,-3.75917591010576,SI,2
08005,GARCILLAN,S,Estación,E,EX,AV,40.9923852825537,-4.27559864981021,SI,2
08006,NAVA DE LA ASUNCION-A.V.,S,Estación,E,EX,AV,41.1253975570052,-4.43822704501564,SI,2
08007,OLMEDO-A.V.,S,Estación,E,EX,AV,41.26840787649,-4.67258339798808,SI,2
08008,HORNILLOS,S,Estación,E,EX,AV,41.3530856315775,-4.7599788790524,SI,2
42021,PEGUERILLAS (APD),S,Apartadero,Y,FS,AD,37.3289358594459,-6.94785000730369,SI,2
79501,S. ANDREU DE LLAVANERES (APD),P,Punto KM,P,EX,AD,41.5555322455073,2.49826313917531,SI,2
79502,CALDES DESTRAC (APD),P,Punto KM,P,EX,AD,41.5684873547224,2.52597688378444,SI,2
79601,CANET DE MAR,P,Túnel,T,EX,AD,41.5866787055966,2.58133499581936,SI,2
79602,SANT POL DE MAR,P,Túnel,T,EX,AD,41.6017370580965,2.62460960682356,SI,2
79604,PINEDA DE MAR,P,Túnel,T,EX,AD,41.6224068733685,2.69359736776172,SI,2
79605,MALGRAT DE MAR,P,Estación,E,EX,AD,41.6417418483121,2.74151727983158,SI,2
80004,LAKUNTZA (APD),S,Apartadero,Y,FS,AD,42.927310437814,-2.02582983784471,SI,2
77304,PLANOLES,S,Túnel,T,EX,AD,42.3143452483967,2.09984189842356,SI,2
77303,RIBES DE FRESER,S,Túnel,T,EX,AD,42.2986748803105,2.16543637077162,SI,2
22401,TUI,P,Estación,E,EX,AD,42.0565799231279,-8.64302814475868,SI,2
22402,VALENCA DO MINHO,P,Estación,E,EX,OT,42.0247782518813,-8.63955557470701,NO,0
31006,TORO,P,Apeadero,A,EX,AD,41.5118236741763,-5.38333244470227,SI,2
31200,PUEBLA DE SANABRIA,P,Apeadero,A,EX,AD,42.0456407932735,-6.62664950882082,SI,2
31208,LAZA-CERDEDELO,S,Apeadero,A,EX,AD,42.0879605285879,-7.40386767124047,SI,2
31214,TABOADELA,S,Apeadero,A,EX,AD,42.2654391461525,-7.83179060746861,SI,2
31215,OURENSE-SAN FRANCISCO (APD),P,Punto KM,P,EX,AD,42.3326915350604,-7.86090362429256,SI,2
31306,O IRIXO,P,Túnel,T,EX,AD,42.5196445470407,-8.10503821375854,SI,2
31312,VEDRA-RIVADULLA,S,Túnel,T,EX,AD,42.7766398018197,-8.42815293020134,SI,2
31400,SANTIAGO DE COMPOSTELA,P,Estación,E,EX,AV,42.8707877836997,-8.54471161629943,SI,3
B7181,BIF. ARAGO,S,Bifurcación,B,EX,AD,41.3992747868716,2.1743382926967,SI,3
B7182,BIF. CLOT,S,Fin de línea,F,FS,AD,41.3985692597794,2.18744441018167,NO,0
60800,ALMANSA,P,Estación,E,EX,AD,38.8677850196671,-1.10546322686481,SI,2
B6091,"LA ENCINA AGUJA KM. 2,963",S,Bifurcación,B,EX,AD,38.7591731720803,-0.926529049989757,SI,3
64001,LA FONT DE LA FIGUERA,S,Fin de línea,F,FS,AD,38.8302792841757,-0.849014223881252,NO,0
64003,MOIXENT,S,Túnel,T,EX,AD,38.8776122216785,-0.753722091092364,SI,1
66006,TARANCON,P,Apeadero,A,EX,AD,40.0064916264495,-3.00976199445958,SI,1
66011,HUETE,P,Fin de línea,F,FS,AD,40.1467561386727,-2.6817720500887,NO,0
66100,CUENCA,P,Fin de línea,F,FS,AD,40.0673100372755,-2.13649378666539,NO,0
66112,CAMPORROBLES,P,Fin de línea,F,FS,AD,39.6448154543702,-1.40280792281343,NO,0
66104,CARBONERAS DE GUADAZAON,P,Fin de línea,F,FS,AD,39.9001778783243,-1.80685823917118,NO,0
66206,BUÑOL,S,Apeadero,A,EX,AD,39.4270950123092,-0.787399248093691,SI,2
80103,NOAIN,S,Estación,E,EX,AD,42.7548009544512,-1.63602929544841,SI,2
80108,TAFALLA,P,Estación,E,EX,AD,42.5257230031105,-1.67138994851392,SI,2
B1320,BIFURCACION LA CASILLA,S,Bifurcación,B,EX,AD,43.2635670887672,-2.95140605515451,SI,3
13303,OLABEAGA,S,Estación,E,EX,AD,43.264083989577,-2.95490256065279,SI,2
56008,HUESA,S,Túnel,T,EX,AD,37.7170928463891,-3.1870341464818,SI,2
56009,CABRA DEL SANTO CRISTO Y ALICUN,P,Túnel,T,EX,AD,37.6567254927278,-3.26253294358467,SI,2
56011,ALAMEDILLA Y GUADAHORTUNA,S,Túnel,T,EX,AD,37.5803513334688,-3.30291988841208,SI,2
56012,PEDRO MARTINEZ,S,Apeadero,A,EX,AD,37.5086289479089,-3.32066106160357,SI,2
56101,HUELAGO-DARRO Y DIEZMA,S,Túnel,T,EX,AD,37.40537533059,-3.25073120367143,SI,2
56305,GERGAL,P,Túnel,T,EX,AD,37.1088505089467,-2.59150876294934,SI,2
67111,ALMOHAJA,S,Túnel,T,FS,AD,40.6040458899758,-1.44797927549315,NO,0
67401,MASAMAGRELL,S,Apartadero,Y,FS,AD,39.5704377638128,-0.332913112263991,SI,2
67402,ALBORAYA,S,Apartadero,Y,FS,AD,39.4992476047017,-0.346720447977677,SI,2
70301,CUTAMILLA,S,Apartadero,Y,FS,AD,41.0088336528127,-2.71416422833075,SI,2
70402,KM. 175.0 (JUBERA),S,Cargadero,K,FS,AD,41.1964254567956,-2.34029445072608,SI,2
71107,VELILLA DE EBRO,S,Apartadero,Y,FS,AD,41.3625176073764,-0.447270942185188,SI,2
03203,VILLARRUBIA DE SANTIAGO-A. V.,S,Estación,E,EX,AV,39.9533769042666,-3.37831810397473,SI,2
